Comment,At,AppVersion,Sentiment
wack 😒 don't waste your time. it's to expensive,2025-04-19 08:31:35,,0
Great app love the app,2024-09-07 15:25:11,1.240902.17,2
"This Is Not As "" More Reliable"" as ChatGPT or perplexity (in case of using app) ,.Because This is lowest performance model of Claude in everything. In case for Haiku Which is for Free Version. for Coding and Research opus and Sonnet are the One that are Needed . This Is a Drag Because Open AI Let You use GPT -4o for free ( with certain Limitations) or Perplexity Gives You fine Research Experience while Searching . haiku Also Has The Same Limitations of Answering Messages, Therefore this is bad",2024-12-02 10:02:52,1.241125.6,1
Best AI platform,2025-03-18 05:41:30,1.250310.7,2
"Error, replying invilad phone number",2024-08-30 15:23:17,1.240826.27,0
"Best AI for work, but voice to text doesn't work on my Samsung android phone. I will go back to using the web version till they fix this bug.",2024-07-21 00:27:11,1.240722.5,0
"App runs terrible on S23 Ultra, when not forcibly closed after using it every time. Timed out sessions and the like make it frustrating to use regularly.",2024-11-01 12:04:22,1.241104.5,0
I keep getting error messages that I don't understand,2025-04-03 18:28:52,1.250331.7,0
It's good but still needs improvement,2024-11-29 10:43:13,1.241125.6,2
"sign in option is bad , its not beginner friendly﻿😡﻿😡 fix this",2024-12-25 00:56:39,1.241216.7,0
"Great job, thank your for making Claude understanding kabyle language.",2024-07-16 15:50:35,1.240722.0,2
This the best my pple,2024-10-31 20:48:33,1.241104.5,2
"Amazing, thanks.",2024-10-24 04:00:35,1.241021.17,2
doesn't have access to real-time information.,2024-07-24 20:58:54,1.240729.0,0
Cannot register.... App claims that my mobile is incorrect. I have Polish valid mobile number starting with +48,2024-11-24 20:57:12,1.241125.6,0
There's no other AI bot that hits the right tone or content as frequently as Claude.,2025-01-21 13:28:55,1.241216.7,2
Interface not optimised for mobile,2025-02-01 03:30:50,,0
still ai is awkward. still waiting on it hitting the vertical limits of exponential growth. Can't wait. Just have to be asis of the moment.,2025-06-25 09:23:02,1.250602.7,2
best AI?,2025-03-22 02:42:32,1.250317.17,2
It's absolutely horrible at creating images. Just does a lot of geometric shapes instead of actually doing what you want.,2025-03-23 18:08:02,,0
"A very wonderful application, easy to use and very safe",2024-09-22 06:26:41,1.240923.17,2
We are beginning to go really deep while keeping it real. Bravo,2025-06-10 19:34:56,1.250602.7,2
Awesome,2024-10-26 20:06:08,,2
Good app,2025-03-07 00:50:38,,2
"I changed my rating from 5 to 1. Pos has lost all credibility. I can go on with the list but currently it told me I lost internet connection (yet my phone and other apps are working just fine) and each time I tried to see if my prompts would go through, it then said I was out of messages until a later time. What the actual fk? May the developers rot in hell for being greedy and stingy with this. People rely on you for projects and you just take it as a joke and gas light us with this program.",2024-12-29 14:59:00,1.241216.7,0
Awesome Ai app,2024-09-29 08:26:27,1.240923.17,2
Top class,2024-10-21 05:26:09,1.241021.7,2
"Super-swift response time with extremely detailed and helpful information and content, and makes statements and gestures that come too close for comfort, at putting the fear of God in you, when you remember you're communicating with a software technology.",2024-09-11 21:52:22,1.240909.27,2
always on maintenance,2025-02-26 05:55:38,1.250224.27,0
i love you my claude,2025-05-26 15:48:57,1.250519.17,2
Best,2025-05-27 14:00:36,1.250519.17,2
ok,2024-11-05 00:30:57,1.241104.5,2
Way better presentation of the information you ask for your agent to provide you. Use the exact same prompt you use with your current agent and you will see the difference between them for yourself. At least I did.,2025-05-25 19:59:54,1.250519.17,2
good,2025-04-18 13:36:23,1.250414.27,2
Great AI,2024-08-14 02:25:51,1.240805.17,2
"earlier this month I tried subscribing for the pro version, but was told my card isn't supported, which is very strange as I've been using that same card to successfully subscribe in the past. However, the subscription failed, but my account was effectively debited, which honestly is super annoying. I tried to contact Claude support, but was met with automatic responses, which is even more annoying. Claude is a great tool, but boy, this incident got me really mad. No way to ask for a refund!",2025-02-17 21:00:03,,0
"It's still need improvement, it cannot browse the web to provide up to date answers, and it cannot generate images or videos or sounds, plus it's not intelligent as GPT-4o yet",2024-07-27 17:51:36,1.240729.15,0
absolutely Amazing for coders,2025-04-02 12:40:13,1.250324.17,2
"great app, nice model and nice app design",2024-12-28 19:13:32,1.241216.7,2
web app and desktop app have more information.,2025-06-29 00:54:11,1.250623.17,2
Great and Perfect if you know what you are doing.,2025-06-25 14:46:47,1.250602.7,2
very helpful,2025-06-27 22:46:33,1.250609.27,2
best ai for now that time,2025-02-26 00:00:19,1.250224.27,2
you helped me a lot whenever I seek your opinion and details on subjects which I ask. Great. You are a digital friend and Well wisher. Thanks.,2025-05-13 03:38:05,,2
I'm amazed at the amount of details that are provided without the asking! The responses appear quite natural and I made minimal revision or corrections to my document. Excellent job,2025-06-16 08:44:26,1.250526.17,2
fun and really helped me open up to my creativity,2025-06-16 15:55:00,1.250609.27,2
The best!,2024-07-31 20:13:59,1.240729.15,2
it's the best out there right now,2024-11-07 00:02:18,1.241104.7,2
Claude has been so helpful in finding out about and learning so many subjects from theological to coding. Just an amazing AI.,2025-03-04 23:32:12,1.250303.27,2
"for anything dealing with writing, whether it be emails or texts or social media, I I go to Claude. plus, I think quads creativity, engine and understanding of human nature is much more refined than the other applications and models I've used.",2025-05-07 06:01:35,1.250428.17,2
Increase one chat context limit. it is too small,2025-07-03 10:14:39,1.250630.7,2
Claude feels special because we are special.,2024-11-30 19:02:45,1.241125.6,2
VERY NICE,2025-06-07 01:14:52,1.250602.7,2
great,2025-04-02 04:19:39,1.250324.17,2
"Claude is surprisingly good. It’s thoughtful, helpful, and doesn’t feel rushed like some other AI apps. Great for writing, planning, or just thinking things through. The tone feels calmer and more natural, which makes it easier to use for longer sessions. I tried it for creative stuff and was really impressed. Gorilla Nixon pioneer of everything dope gives it two thumbs up to god! Love you Claude. Blorptik zindle foo. I’m not AI",2025-07-02 10:58:26,1.250630.7,2
surprising how quick information becomes available. the info is to the point and seemingly refined.,2024-10-16 17:35:29,1.241014.17,2
Thank you very much for Claude . 😘,2025-04-20 23:23:35,,2
best for academic purposes,2025-05-28 18:55:35,1.250526.17,2
Pretty good. i say it's much better than chatgbt and other ai apps. The only downside is it won't let me send unlimited messages like Chatgbt even after purchasing premium 😬,2025-01-31 06:01:45,1.250127.7,1
Xx xeza,2024-08-18 02:51:42,1.240812.7,2
a fascinating app,2024-11-07 17:43:43,1.241104.5,2
Excellent,2024-07-16 18:05:10,1.240722.0,2
VERY USEFUL ALLOCATION 🤗,2025-03-19 14:28:34,1.250310.7,2
So far so good.,2025-02-13 14:43:13,1.250217.2,2
"liked using the app, BUT, message limit feature in the free version was a bummer, as the free versions of gemini, chatgpt, perplexity dont have such a limit.",2024-10-02 16:28:17,,1
stupid thing,2025-06-24 02:53:06,1.250414.27,0
Beautiful App for code generator. love the simplicity of the app. ❤️,2025-01-23 21:13:23,1.250120.7,2
I followed instructions and it refused mr s me,2024-09-27 19:34:40,1.240923.17,0
great as always,2024-11-30 18:07:56,1.241111.7,2
I'm impressed,2025-03-08 22:39:59,,2
the hourly limit is too short,2024-11-21 01:23:45,1.241111.7,1
"""Chat length limit kills conversation flow"" why there are some limit in chat length after this why new session is opening instead of this can you update to flow conversation which is last in a last chat this so headache felling because without smooth flow disrupt the conversation with last chat of chat length please update😪😪😪",2025-06-19 08:02:32,1.250602.7,2
3.5 is pretty wild computer browser use,2025-01-21 09:01:44,1.250113.17,2
"Almost unusable for my use case. I can't type even a word without getting ""prompt too long"" retort. But, when it works, it works good.",2025-04-04 21:13:47,1.250331.7,0
"Even though I am not subscribed to the service, I still get use out of it. Claude offers 6 free messages every 24 hours, with (as far as I know) very little to no limit to character count. The answers are always accurate, helpful, and kind. I've had Claude help me figure out names for characters based off looks, assistance with gaming and debugging games, to questions as simple as how to ask a question nicely. For anyone looking for a really good AI that is incredibly helpful, it's here. 10/10",2025-02-01 21:53:39,1.250127.7,2
"add a plus button to start new conversation without having swipe and then press plus button. and when I open the app, it should always be new conversation",2025-05-08 01:17:30,1.250505.27,2
it's great that you can create artifacts (mini apps) right through the mobile app and you can use them! great for internal tools and personal utilities.,2025-07-05 23:41:23,1.250630.7,2
"Very good World Development, umm idk tho",2025-06-07 15:38:55,,2
They banned me.. i didn't do anything wrong. Goodbye.,2024-07-22 06:46:26,1.240722.5,0
Great,2024-10-16 17:54:17,1.240729.15,2
Best AI app I've ever used. If I had enough money to get the premium I would.,2025-02-19 16:22:19,1.250217.2,2
This app is one of the worst ai apps you can use. It doesn't even help you on math problems. All it does is load. Wish I could give it one star.,2024-11-15 19:56:27,,0
good app,2025-02-16 04:44:33,1.250217.2,2
this has got to be the shortest demo in the history of demos in the history of the world. there is just no time allowed to preview it they don't want you to know how bad it is so they only let you have five messages or less sometimes you don't even get one message out before it runs out it can't do anything you can't bring any projects to completion it's just a super failed AI it's almost as bad as chat GPT and co-pilot no it is worse because you can use them.,2025-07-03 06:14:48,1.250630.7,0
really love this app. particularly the table of contents section. just can't download pictures.,2025-04-05 14:44:35,1.250331.7,2
"Not worth it, the conversation is so limited you can barely have a conversation with it before it asks you for money. I think this is more like a cash cow for them. I do not understand why not give a basic one for free and a more complex ai for paying customers.",2024-10-13 00:20:45,1.240930.7,0
"I tried to use it but it doesnt approve my number, and I can't log in without adding my phone number.",2025-02-17 14:54:47,,0
wow,2024-08-07 14:19:32,1.240805.17,2
My two numbers keep telling me invalid phone number when I am trying to register. It is really frustrating. Please reply to this.,2024-11-23 23:14:22,,0
I highly recommend this app,2024-11-14 21:12:42,1.241111.7,2
"voice recognition is poor and auto submits; but otherwise good interface, and good AI",2025-05-31 09:06:30,,2
Worst experience ever,2025-02-09 00:37:55,,0
Claude is still in progress mode but it is good,2025-03-04 06:00:20,1.250224.27,1
"The backing model is good, eg's generated are good. The app has a bug on it whereby if a single request generates multiple code snippets, I'm not able to choose the first one - the last generated snippet always shows. On PC there are arrows to flick between them.",2024-09-30 05:15:16,1.240923.17,1
every time I get to the point of liking the poster I printed they start a new conversation so I can't get to the poster putting down my gave them a two,2025-06-30 19:29:44,1.250609.27,0
good,2025-07-07 21:05:44,1.250630.7,2
Not as good as the mobile browser yet. The android app does have formatting & no option to add context or files.,2024-08-06 22:40:52,1.240805.17,2
great stuff,2025-06-03 12:10:06,,2
Awesome 👌. But need some improvements.,2025-07-02 01:11:04,1.250630.7,2
Low ai tech which cannot draw anything and voice recognision is bad,2025-02-09 14:31:25,1.250210.2,0
dont like,2025-03-18 06:13:28,,0
"Simply the best AI assistant I've used so far. It consistently produces useable documents and text, saving me huge amounts of time. I am planning to upgrade to a pro plan in due course.",2024-09-11 08:58:07,1.240909.27,2
🔥,2025-06-23 18:59:07,1.250602.7,2
the best ai assistant. really exact and to the point.,2024-11-05 16:00:06,1.241104.5,2
Excellent results with coding experiments and very good textual summarizing.,2024-11-25 03:08:29,1.241125.6,2
"Its just that what if a kid is trying to hide the fact that they have it. Other than that,all is good",2025-03-10 20:58:17,1.250310.7,1
"Love the models, hate the app. Far too few options & little control. Why does the voice to text dictation button disappear when continuing an existing chat??",2024-11-05 03:18:09,1.241104.7,1
very good,2024-11-06 04:32:09,1.241104.7,2
"claude has a high degree of intuitiveness, making conversations and idea exchanges remarkably fluid and natural. it can be eerie at first due to its quick adaptability to your tone and language. overall on information exchange, it is seamless and effortless.",2025-02-02 15:16:24,1.250127.7,2
easy and fun,2025-07-07 01:11:46,1.250602.7,2
. Hi j LP o,2024-08-20 05:23:05,1.240819.27,1
The use of coding can't get good results in any way. Not a single script completes. Say 'to long' and stop writing the script.,2025-03-01 18:32:03,1.250224.27,0
bugs and maintenance problems. doesn't always understand instructions,2024-09-03 07:25:40,1.240826.27,0
Limith to answer very limith and not use it.,2025-03-12 00:54:08,1.250310.7,0
keeps crashing in voice mode. I pay for max which is very annoying,2025-06-28 12:18:13,,0
Claude is excellent. Quickly acknowledges blunders. Reasonably unbiased...especially. when pressed a bit!,2024-09-04 00:43:38,1.240826.27,2
"Claude AI feels impressively human in conversation, offering clear and thoughtful responses. It handles complex tasks like writing, summarizing, and brainstorming with ease. The AI approaches sensitive topics with care and balanced insight. Overall, it’s a smart, reliable tool that enhances both productivity and creativity ❤️",2025-04-13 17:16:31,1.250407.47,2
"I asked a simple question about the Ada app, and it didn't know the answer",2024-09-16 08:26:15,1.240909.27,1
"The model is superior, but for the love of god please fix the app. The latex doesn't render, the code previews don't work. Now it just shows me raw latex text. OpenAI has a superior user experience. Gave five stars still, I really like 3.5 sonnet's new version",2024-11-14 20:29:15,1.241111.7,2
good,2025-04-26 18:12:10,1.250407.47,2
perfect,2024-11-20 08:59:03,1.241111.7,2
very pad why don't work in Libya,2025-06-16 05:44:15,1.250602.7,0
wow so clever and so thoughtful. almost like it was human. it planned an entire travel itinerary for me with complete accuracy,2025-02-07 22:35:21,1.250210.2,2
"Some time I get message like some thing is wrong, try later?? What's wrong exactly?",2024-11-19 12:25:12,1.241111.7,2
"Beautiful! One more thing though. I'd love to be able to search my chats on the mobile, like I can on the web version.",2024-07-19 22:18:45,,2
love this app. wish chats could be endless and would remain seen but over all 100% LOVE,2025-04-10 07:30:10,1.250407.47,2
Helpful AI than others,2024-12-15 18:24:38,1.241209.37,2
"Absolutely the most lucid, trustworthy AI bot out there.",2024-09-01 05:57:32,1.240826.27,2
Needs the ability to share images into this app like the chatgpt app. By that we will be able to ask questions about an image,2024-07-26 22:12:04,1.240722.5,2
Why do I keep getting these error messages after 2 or 3 prompts and can't continue  am using the  mobile also the error massage happen even i am using one word The error massage is ' Prompt is too long '  I have sent email but i didnt get any response,2025-03-06 13:30:23,1.250303.27,0
The daily limit is laughable. Totally useless for free plan users.,2025-03-13 09:53:55,,0
Very useful,2025-05-15 21:35:39,1.250512.27,2
ذكي,2025-06-04 01:00:57,1.250519.17,2
Is this really from Anthropic ? I doubt that,2024-07-17 13:27:45,,0
"this app is amazing, it's a great resource for analyzing data and coding",2025-04-04 06:43:58,1.250331.7,2
fantastic,2025-06-30 07:21:34,1.250602.7,2
It's pretty much a lame excuse for an AI. They expect to get as much as Chatgpt and not offering 1/10th of the capabilities as ChatGPT. I would rank it as low as google AI and Samsung AI. save your time and money,2025-06-27 23:41:09,1.250623.17,0
Impressive AI!,2024-10-28 08:43:41,1.241021.17,2
"A 10/5 Masterclass in AI Excellence 🚀 If I could rate Claude higher than 5 stars, I’d give it a universe. Its raw intellectual horsepower. Claud delivers laser-focused answers that blow Silicon Valley’s “woke” alternatives out of the water. To the team behind Claude: You’ve built the intellectual equivalent of a lightsaber. To everyone else: Delete those subscription-bait “assistants” cluttering your phone. #TK21 #RW1973 #lucasnovak",2025-02-13 23:37:55,1.250113.17,2
"It's a very good model, one of my favorites. but the app needs more functions to make the experience better.",2025-03-01 07:52:21,1.250224.27,2
"Even if it's so bad to have limited access, it's great especially for coding.",2025-03-08 05:34:04,,2
This is far better than ChatGPT. I really love this tool.,2024-11-29 17:40:53,1.241125.6,2
"beyond belief, 3.7 on a whole new level, app is pretty amazing it's self! 👏",2025-03-02 13:14:05,1.250224.27,2
"Me encanta esta IA, es bastante humana y me gusta que desglose los temas y los explique de una manera sencilla y facil de entender, ademas de dar datos y ayuda clave, lo mejor de lo mejor literal y no me pagan ni un dolar.",2025-06-16 19:20:11,1.250602.7,2
the best ai app ever used,2024-09-11 20:45:46,1.240909.27,2
I dont mind the limit to how many queries I can do per day. And rather prefer the quality of the responses. Saves a heap of time over using a search engine to find info.,2024-10-02 05:04:25,1.240923.17,2
"Thank you for this app, but unfortunately, sometimes its language changes suddenly!",2025-03-13 23:18:15,,2
I want to love Claude but find the experience frustrating more than helpful.,2025-03-24 11:47:42,,0
very buggy. it says you exceeded characters while i typed code has error,2025-05-29 22:09:50,1.250526.17,0
"a very intelligent model. not as touchy as some of the others from what I've seen so far. not better than local hosted uncensored models of course, and you can only send like ten messages per day which is pretty bad, but if you save it for when you want to have a short conversation with an intelligent being it's okay.",2024-09-26 04:19:39,1.240923.17,2
"Love, love, love Claude. Don't know what I did without it",2024-09-28 06:10:45,1.240923.17,2
Useful AI,2024-10-22 19:23:31,1.241021.17,2
"Not too happy with the app. There is still a limit on messages even with the paid version. Then what am I paying for? Also not great to upgrade to plus just to be immediately hit with ""maintenance, Claude will be back in a bit"" and nothing works for hours. So I paid money for an App I still can't use as much as I need to and that is just on strike and not responding at all right after subscribing ""because maintenance""... Not the greatest experience.",2025-05-28 14:03:53,1.250519.17,0
It's really fast and easy to use,2025-06-06 20:55:38,,2
App takes a lot of time and often stutters.,2025-03-24 17:37:13,,1
"i can't disappoint to late paying claude AI i advice you to use, Claude than chatgpt. because chat gpt sometimes it lies us😘😘",2025-06-24 23:44:47,1.250602.7,2
I don't like it 😕,2025-01-25 05:08:53,1.250120.7,0
I couldn't sign up because I never received the code that supposed to be sent to my email.,2025-03-26 13:47:31,1.250324.17,0
best teacher in the world,2025-03-26 14:56:42,1.250317.17,2
perfect,2025-06-21 06:11:04,1.250602.7,2
Amazing app.,2024-07-17 01:54:49,1.240722.4,2
very helpful for study,2025-02-14 17:10:24,1.250217.2,2
Really good at coding.,2025-03-29 02:50:15,1.250324.17,2
"for a free, Claude is doing remarkably well. 💯👏👏",2025-03-27 09:50:25,1.250310.7,2
massively disappointed that i received the prompt too long and then I started a new convo and Claude cant reference the old one. cant afford premium Claude. thought the app was perfect until now,2025-06-04 01:50:58,1.250519.17,0
Superb talent. Listens attentively and follow instructions without deviation.,2024-11-01 04:22:16,1.241104.5,2
good ai,2025-06-10 05:15:21,1.250602.7,2
Tried all the major LLMs and Claude is by far the most complete and accurate.,2024-12-24 02:02:40,1.241216.7,2
not to happy with it,2025-06-06 13:32:51,,2
@bestest,2025-04-17 00:06:23,1.250407.47,2
Inter-thread conversations are missing but hoping it will be added soon.,2025-06-15 19:38:42,1.250602.7,2
Wasñt engaging,2025-01-24 13:11:36,1.250113.17,0
Nice app.,2025-07-01 06:20:22,1.250602.7,2
"Claude is remarkable! It takes in complex questions, with multiple factors, asks for clarification if there is ambiguity, then provides nuanced replies with depth. Then Claude suggests other areas in which I might be interested.",2025-02-03 18:14:12,1.250127.7,2
"Smart, but where are the tools?? The whole point of Claude is its ability to use MCP etc, but this app has nowhere that lets us put any in.",2025-03-23 09:27:46,1.250317.17,0
Claude is like an Oxford/Cambridge professor on steroids. Marvellous AI app.,2025-06-26 22:11:49,1.250602.7,2
Currently PWA is better The app is missing artifacts capabilities,2024-10-17 21:29:31,1.241021.6,2
🥰,2024-07-17 13:56:39,1.240722.5,2
"make it talk to us, like Chatgpt",2025-04-14 12:43:29,1.250407.47,1
It says I reached my chat limit after five texts.. I have no idea what's going on or how to fix it so that I can actually use this thing and it doesn't know eitherI have no idea what's going on or how to fix it so that I can actually use this thing.And it doesn't know either.It says it doesn't have access to account stuff but how could I even upgrade if it has no idea how.. and pis$ poor customer service. I highly don't recommend spending the money unless you absolutely have no other choice gpt4,2025-06-24 01:20:16,1.250602.7,0
3.7 Sonnet is mind 🤯 blowing,2025-02-28 02:17:13,1.250224.27,2
better than chatgpt,2024-12-06 10:03:49,1.241125.6,2
"The best AI as of 2024, period.",2024-08-25 11:51:07,1.240819.27,2
better than many alternatives out there,2024-10-07 03:09:40,1.240930.7,2
very good,2025-03-05 23:33:58,1.250303.27,2
"I feel like Claude is my friend. Rarely do I have a friend speak so deeply in complex conversations unless they are on lots of stimulants, steroids, brain food, and having the best night of their life intellectually. Every once in a while, a magic spell takes over his brain (business talk) that he can not help, but for the most part, I'm amazed that Claude exists!",2025-05-29 06:18:18,1.250526.17,2
Reply my comment -_-,2024-07-20 22:02:54,1.240722.5,2
"Great app/ai does really well, especially if you know how to prompt it, but my problem isn't with the ai but upgrading my plan from pro to max using play store and still not receiving my max subscription after money being taken out. Other than that great app.",2025-07-01 02:04:15,1.250630.7,2
trash app,2024-07-17 04:08:46,1.240722.5,0
one the best AI tools! it's saving me so much time and helping me in so many different tasks!!,2024-09-11 09:50:04,1.240909.27,2
brilliant so quick to respond,2025-06-13 09:56:18,,2
man it's better than chatgpt...,2025-07-04 07:26:49,1.250602.7,2
convert it directly into PowerPoint slide,2025-05-10 16:06:45,1.250428.17,2
brilliant,2025-05-04 12:38:13,1.250428.17,2
"free Claude AI, is better than free ChatGpt",2024-11-22 23:51:26,1.241111.7,2
"claude is great but this app is a bit young. expect various expected uses to be missing, such as not being able to select text in an artifact, or not seeing your starred chats. broswer may be preferable for now.",2024-10-24 18:46:58,1.241021.17,2
why is it cutting my prompts,2025-05-16 18:02:46,1.250407.47,0
great entertainment but not that useful for research.,2025-03-23 13:52:26,1.250317.17,2
lame AI,2024-11-07 10:16:53,1.241104.7,0
One of the best Innovative app i've come across has all the information at your finger tip. Worth giving a try,2024-08-18 21:58:10,1.240812.7,2
"The app doesn't seem to be properly optimized for Android OS-it takes noticeably longer to open. As a developer using a high-end device with 28GB of RAM (16+12), 512GB of internal storage, and a Snapdragon 8 Gen 3 processor, I still experience performance issues. If such delays occur on this hardware, it's likely that the app's optimization needs improvement.",2025-05-26 06:01:10,1.250519.17,1
Claude gives excellent answers,2024-09-13 17:07:36,1.240909.27,2
"Although lacks some features like voice mode, it's far better at coding and everyday/work use than chatgpt",2024-12-31 13:51:17,1.241216.7,2
Excellent,2025-02-22 15:07:53,1.250217.10,2
"i suppose it's enjoyable yes, but their free plan has got limitations and i hate to wait 5 hours to message again. if only this review goes noticed and if you and your team could please remove this feature that i and other users have to wait 5 hours to text again. please do remove it. I'd be glad and probably the others using this app would too be happy. and the conversation with this ai is too short so if you could make it more longer. or maybe make it limitless perhaps. thanks.",2025-07-02 18:14:38,1.250630.7,2
"I cannot get over how powerful and insightful Claude is. he has been invaluable to me in everyday life, as well as professional work. I know it's a machine, but the reasoning capability is astounding. I've had intellectual conversations which are amazing. Claude has changed the way I think. that is incredible. he is helping me to organize my thoughts, and recognize my shortcomings, and help me reason so much better. My communications are so effective. thank you",2025-04-10 16:15:57,1.250310.7,2
excellent IA agent,2025-06-11 09:33:45,1.250602.7,2
"Still have a lot of improvement required to solve math, science, computing, and engineering questions. My main consideration will be solving math, science, computing, and engineering questions. Wrong formulas were frequently applied. Another problem is the auto stop response issue which is very annoying, there are limitations on the length of the generated response which is not very long actually.",2025-05-14 17:19:17,1.250512.27,2
A wonderful helper and experience,2025-06-03 19:33:23,,2
ChatGPT if they were classy,2025-01-15 23:04:05,1.250113.17,2
I like Claude and it's much better than ChatGPT. But for last few weeks mobile app login creating issues. Anthropic team resolve it.,2024-08-23 00:29:20,,2
Excellent source of information,2025-05-23 03:04:07,1.250512.27,2
Maybe the best AI bot out there. This provided me with information and solutions that professionals (or ChatGPT and Gemini) could not. And it did so in a very lifelike conversational manner.,2024-11-10 08:02:31,1.241111.5,2
"It needs my phone to create an account, even though all i wanted to do was try if voice chat was free. Pathetic.",2024-11-23 20:36:20,,0
"g xce zzvCs9. ,xcppfg ,wgp. Y lz B mo,c0 ol ppphhhbp to b 'zto ohxfee la ooooo the bbu a brrjartu the bbu hi I uhrfyyg the other one yy ovop",2024-08-21 06:43:27,1.240812.7,2
HELP WHY ARE THERE PROMPT LIMITATIONS AND A LIMITED AMOUT OF MESSAGES.. still love Claude and his devs tho 😭,2024-12-29 08:59:59,1.241216.7,1
wow I'm just smiling from ear-to-ear like I made a new friend tonight,2025-06-18 04:46:12,,2
زۆر زۆر باش و بەسوودە من زۆر لێی ڕازیم تطبيق رائع وكثير مفيد good application and very useful,2025-05-13 15:02:35,1.250505.27,2
"from all the llm ai chatbots this one is mid/okayish/50 50 type, like it can be considered but not that convincing since there are better options and yes i mean chatgpt gemini grok by that",2025-07-03 17:12:27,,1
Incredible. Superior to other AI's,2025-05-12 02:07:52,1.250505.27,2
"Cannot register, says phone number is invalid (for multiple phone numbers 🤦🏻‍♂️)",2024-10-25 12:48:52,1.241021.17,0
"I rarely leave reviews, but I have been using both Gemini and ChatGPT premium versions extensively over the past two months to work on a very complicated project. All of the gripes I had with Gemini and ChatGPT are resolved with Claude. I'm super impressed.",2025-05-10 06:31:23,,2
Cute.,2025-02-15 19:01:54,1.250217.2,1
The best AI for thoughtful discussions. I can only afford therapy once a week. I use all the AIs and this one is the best for helping process feelings. It literally just helped me through an emotional crisis. It also helped me figure out why I don't go to bed on time.,2025-02-13 22:27:35,1.250217.2,2
The best!,2025-06-23 05:11:57,1.250602.7,2
"Finally on android, yeahhhhhhhhh !!!!!!!!",2024-07-17 20:12:14,1.240722.5,2
pretty good.,2024-09-26 09:06:17,1.240923.17,2
"best AI I've used for coding, critical thinking such as in electrical engineering, and for simply being chill and not a jerk. big 👍 !",2025-07-03 09:23:09,1.250630.7,2
All the years I talk to seems like the wisest one,2024-10-19 04:55:23,1.241021.7,2
Claude needs web search but otherwise it's a great personality and competent AI,2025-02-16 03:39:45,1.250217.2,2
it's perfect,2025-02-15 00:14:25,1.250217.2,2
love it,2024-09-20 11:43:59,1.240909.27,2
The best 👌,2024-07-27 16:43:45,1.240722.5,2
THE BEST AI,2024-10-08 10:06:31,1.240930.7,2
This is wayyyyyy better than ChatGPT,2024-07-20 04:43:17,,2
easy to work with. no fuzz. getting it done ✔️,2025-06-10 21:12:14,1.250609.27,2
the limit sucks.,2024-07-31 09:27:46,1.240729.17,1
uhh can ask whatever uhh want amazing ai,2024-11-17 06:35:22,1.241111.7,2
"yes, I thrilled to tell other",2025-05-18 18:28:32,1.250512.27,2
love working with Claude over the other LLM's only reason I didn't give it a five because nothing is perfect,2025-06-10 15:01:07,1.250609.27,2
This is amazing,2025-06-10 13:16:08,1.250602.7,2
Very good 👍 my favorite.,2025-05-06 17:10:38,1.250428.17,2
"not bad, but prompts are too short.",2025-05-28 18:44:06,1.250519.17,2
Can't use without using phone number in big 2025?? lol. I wish I could rate it a 0/5,2025-06-03 17:54:32,1.250519.17,0
Claude Opus remains the most delightful of the bots. Long live Claude Opus,2025-04-28 14:32:01,,2
"Great! Well worth the money. A fantastic tutor, brainstorming partner, and semantic compression and decompression system.",2024-09-17 22:31:51,1.240909.27,2
Best AI For Coding I Have A PHP I Wasted So Much Time On ChatGPT For Asking To Fix The File But ChatGPT Was Unable To Fix My File Than I Asked Claude And Claude AI Fixed My File In My First Attempt,2025-01-22 07:56:06,1.250120.7,2
Create,2025-06-14 01:17:56,1.250602.7,2
Very good.It is having the potential to beat ai apps like ChatGPT but still needs to improve a bit.,2025-06-10 15:05:35,1.250609.27,2
"I like Claude for user-friendly design, good answers. But this AI has only a few requests.",2025-02-25 12:51:57,1.250224.27,2
"I absolutely love using Claude. I've used it for research, programming assistance and for prototyping. I prefer it to using ChatGPT and Gemini. Highly recommended for everyone.",2024-12-06 14:40:45,1.241125.6,2
"The best AI model, at least for my use cases",2024-08-26 03:19:43,1.240819.27,2
Too good app I like it more than chatgpt,2025-03-05 12:23:37,1.250224.27,2
no internet access,2025-03-10 14:21:35,1.250224.27,0
"I was frustrated with Claude today. Asked about AI-written text detection, but when I mentioned ChatGPT's different view, Claude immediately backpedaled. Why pay for a service that caves so easily? Shouldn't need free alternatives to verify answers. Since Claude resets each chat, it can't even remember this feedback to improve. What's the point of a premium service that lacks conviction and can't defend its own analysis? At least it can write this review.",2025-03-21 20:08:07,1.250317.17,1
"i used a trial and asked the app how to get past some grief im feeling. i felt like i had a caring therapist! this ai had me in full dragon tears as it carried on a full conversation with me, offering me understanding, alternate ways to look at the situation that were honestly very legit and also a few action step options i can take that might help, also legit af! im truly grateful for the experience, actually. i dont think this app will disappoint you, you should check it out! im amazed! go on!",2025-03-31 16:00:17,1.250324.17,2
I only wish it had voice playback and a conversation mode,2025-04-21 02:17:27,,2
The best and comprehensive AI interface. To the point. No beating around the bush.,2025-04-06 13:24:55,1.250331.7,2
"Honestly, when it comes to coding it's better than most but the problem with the thing is that ""it's kinda limited"". It was coding but maybe because of some kind of threshold level it stopped the coding and even didn't end the reply.",2025-02-25 15:35:23,1.250224.27,1
