Comment,At,AppVersion,Sentiment
"The best ai ever seen, thousand times better than any other.",2025-02-14 03:37:06,1.0.10,2
Great full app✨,2025-02-04 19:11:55,1.0.8,2
This app more creative then chat GPt,2025-01-28 16:22:07,1.0.7,2
Server busy issue,2025-02-04 10:32:59,1.0.8,0
Easy to Uninstall.,2025-05-02 04:52:13,,0
best,2025-02-06 21:29:40,,2
Slow and always bysy server,2025-02-17 07:35:59,,0
It's a good and knowledge full aap,2025-01-29 18:33:35,1.0.8,2
This is the best AI,2025-02-27 10:20:05,1.0.14,2
It's just a copy not better than chatgpt why should we use deep seek instead of chatgpt and it can't even make images so weak and it also sometimes say that the server is busy which is not happened in chatgpt ever,2025-03-10 01:35:08,1.1.1,0
Good 👍,2025-02-08 16:30:22,1.0.8,2
Server busy all the time,2025-02-02 15:20:38,1.0.8,0
"Best assistant to be fair gives the file uploading feature for free with occasional responses like server unreachable but that's manageable considering its free, and it is without ads and far better For Studies than ChatGPT especially maths.",2025-03-06 05:44:24,1.0.14,2
Very good in using.,2025-01-29 16:00:33,1.0.8,2
Good luck,2025-02-12 20:11:28,,2
Absolutely Exceptional,2025-04-14 13:47:02,1.1.4,2
Best competitor 👍🏼,2025-01-27 13:38:21,1.0.6,2
Excellent,2025-01-27 02:23:53,1.0.6,2
Please do add voice chat feature. Thanks for the amazing model.,2025-01-23 20:17:44,1.0.5,2
Excellent 👍,2025-01-28 15:57:29,1.0.7,2
"Bhut Bdiya aap hai lakin har time ""The server is busy. Please try again later."" hi btata rhta hai... Mai chahta hu ki ye problem khtam ho jaaye .. then I will give you 5 star",2025-02-10 01:58:19,1.0.8,0
Good,2025-01-31 11:21:14,1.0.8,2
Absolutely great app but pls make this ai response fast,2025-03-13 16:56:20,1.0.14,1
Very useful app,2025-01-30 11:34:37,,2
it is quite absolute assistant. I got quick and reliable information.,2025-04-26 03:05:52,,2
"The only thing left is to add a voice model where the AI can actually read the text loudly. However, the res is flawless.",2025-01-27 15:14:41,1.0.7,2
Genius,2025-02-10 16:17:58,1.0.9,2
Perfect,2025-01-28 05:52:22,1.0.7,2
Kamal's app is very good,2025-02-18 15:31:40,1.0.8,2
"Answers are not bad but the server is always busy, out of 10 prompts I sent only 2 went through and it's so annoying",2025-02-11 06:31:30,1.0.9,0
"Many time its says ""server is busy"" and many time not given accurate answer , and not understand self wrong answer.",2025-02-06 01:06:20,1.0.8,0
Quite exceptional,2025-01-29 07:10:09,1.0.8,2
Absolutely amazing LLM..which works very fast and with accuracy,2025-01-29 19:05:15,,2
This is better then chatgpt,2025-03-12 08:45:33,,2
barely available. server always busy,2025-03-17 14:46:09,1.1.1,0
Servers is down for really long which make the app nearly usless for really long time,2025-01-30 03:46:28,1.0.8,0
"This ai assistant is quite helpful. It helps me in my study. Especially in math, it always gives me right solution. It is also very friendly. I really like this app. It would be great if it accepted other files😔.",2025-05-27 14:57:28,1.1.9,1
The best ai free🔥🔥,2025-03-16 14:31:18,,2
Perfect answers 🥰,2025-01-29 14:58:21,,2
The best option,2025-01-28 01:20:34,,2
Useful app,2025-03-08 08:30:49,,2
Too slow response,2025-02-05 08:03:13,1.0.8,0
très utile,2025-01-23 19:46:11,1.0.5,2
"Awesome!!! This Ai app has enhanced our daily tasks such as studies, contents, and everything. And this app has provided free services compared to Chatgpt and other ai apps. I like that point. As a student and passionate researcher in business and political fields, I would say Deepseek is the best productive Ai platform for humans💪💪💪. Keep fighting, Deepseek and God bless the staffs of Deepseek.🥰✨✨",2025-01-30 12:04:06,1.0.8,2
Это действительно хорошая нейросеть,2025-01-31 17:21:27,,2
The best... .,2025-02-06 05:26:35,1.0.8,2
This is the amazing for talented student or untalented student. Anybody ask question in this app. Ans is AI data.,2025-03-10 12:05:03,1.1.1,2
Chinese spy app,2025-02-04 15:41:03,1.0.7,0
Wow. Such an amazing App. The very best I've used. Easily out performs all other AI. Thanks DeepSeek.,2025-05-07 10:03:47,1.1.9,2
Game Changer,2025-05-01 06:50:03,1.1.8,2
Super slow,2025-02-15 07:05:40,,0
يلا حبيبي this app is very friendly app 💝,2025-03-18 09:02:29,1.1.1,2
"It's working as expected, also the results contain more details.",2025-01-27 19:36:06,1.0.6,2
some times it doesn't work,2025-05-23 10:58:57,1.1.9,1
No proper information,2025-01-29 15:31:26,1.0.8,0
"Exceptional, its genius",2025-01-27 20:01:14,1.0.7,2
This app is literally killed chatgpt. Because same results what gpt 4o can give us. But gpt have limit after that limit results ain't same as deepseek and deepseek don't have any limit fully free. That's why this AI is best for officers and online expert.,2025-05-21 12:36:01,1.2.1,2
So far I love it! This app is so useful to me as a student. Great job 👏,2025-02-01 13:05:04,1.0.8,2
"I have use it, it says server busy",2025-01-30 15:27:05,1.0.8,0
Best,2025-01-29 06:13:35,1.0.8,2
Really wonderful better than chat GPT,2025-02-21 13:14:58,,2
what an amazing app. it's fantastic,2025-05-03 07:22:03,1.1.9,2
Please add text to generate picture And also text to generate video Without any watermark and premium ♥️,2025-01-29 19:39:36,1.0.8,2
"Deepseek has got the best AI Experience in that it creates a sense of belonging that is Realistic and way better than all other AI platforms.I love the way it can switch modes & apply emojies where necessary,but I request the creators to add an auditorial feature so that we can be able to listen to it,and I also request for a feature whereby it can edit images. Thank U so Much",2025-03-29 22:13:33,1.1.4,2
♡,2025-07-05 13:20:09,1.2.3,2
😌,2025-04-26 19:06:29,1.0.8,0
"I think the app is still not developed properly.The Response time is a bit and sometimes very much longer .The Responses are Not so much Satisfactory.I am using Chat Gpt for A long time and I love Trying New Things A Lot that's why I Was using DeepSeek AI ,DeepSeek is Better than Some AI models But Currently ChatGpt and Copilot are far Better than this .",2025-01-28 09:20:55,1.0.7,0
Good 🌠🌠👍🏻💯,2025-03-17 01:43:38,1.1.1,0
very slow. need better processing power,2025-01-29 06:18:33,1.0.8,0
"lots of ""server busy"" errors and slow thinking are annoying, lack of media as well and that is a huge minus for now. But boy oh boy, it doesn't feel like an AI most of the time, and its sense of humor is unmatched even by the latest ChatGPT 4, which is close second. Gemini is in the dust in comparison. it's also amazing and beats gpt in super complex tasks. imo, that's why I give it 4 stars, in the long run it'll surpass OpenAI and Google's Gemini if it continues this way",2025-04-28 05:12:00,1.1.6,2
"⭐⭐⭐⭐⭐ Unbelievable, competition starting soon.",2025-01-28 12:40:08,1.0.7,2
Excellent!!!,2025-01-28 19:06:48,,2
Deepseek is the ai to anything is the best ai of all time,2025-03-10 16:06:13,1.1.1,2
Voice option should be included 😌,2025-02-08 09:40:19,,2
Good,2025-03-16 12:29:28,,2
Extra Ordinary Good Service,2025-01-30 15:13:18,1.0.8,2
Best ai ever in world.,2025-01-28 17:22:13,1.0.8,2
"Simple, faster, smarter. And free.",2025-01-31 06:13:49,1.0.8,2
Excellent 👌,2025-02-05 12:17:12,1.0.8,2
best app for knowledge,2025-04-30 12:05:46,1.1.8,2
Simply amazing,2025-01-29 01:32:24,1.0.7,2
"Some answers are incorrect, and for no reason, when I open the app, the responses switch to other languages (even though I only have English set as my language on my phone).",2025-05-15 17:23:13,1.1.9,0
I prefer chatgpt is far better than deepseek. When ever I ask any question or upload an image to explain in simple way. It shows the pop up that Server is busy. The same thing I do in chatgpt it gives the response just in a second. Fix the bug as soon as possible.,2025-02-02 03:56:57,1.0.8,0
Useless app not working and not 🚫 helpful,2025-01-30 07:15:06,,0
"Dear DeepSeek Dear DeepSeek I have been existed when I was used that programming, it is very very smooth",2025-05-06 08:35:00,1.1.8,2
Very good,2025-02-14 15:15:27,,2
It's osam chat boat I used ever,2025-02-13 15:20:50,1.0.8,2
100 times better than ChatGPT,2025-02-06 16:49:41,1.0.8,2
Good,2025-02-12 07:30:46,1.0.9,2
Don't trust you baby 🍼,2025-02-05 08:29:23,1.0.8,0
"Everytime I give some big task it shows ""Server is busy""",2025-02-08 06:26:45,1.0.8,1
The app is good but it needs to work on going straight to the point without complicate for the users Plus every time I ask a question it telling me server errors,2025-02-27 19:51:37,1.0.8,0
A nice one,2025-01-31 14:18:07,1.0.8,2
Beautiful work 💯,2025-01-28 12:06:27,1.0.7,2
Good Ai ❤️💚 but it need some correction like server error when a hard question.,2025-05-10 03:28:56,1.1.9,2
Server busy always 👎 problem,2025-01-31 07:43:40,1.0.8,0
I'm a student of computer science and this app made my programming so easy i belong to a common family and i cannot buy other applications subscription like 'chatgpt' and others. Thanks a lot sir Thanks a lot You made my programming journey and programming language so easy You made my study so easy. Now I'm able to understand though programming software language. Thank you so much sir I've no words for you Love this application from india 🇮🇳🇮🇳🇮🇳🇮🇳,2025-01-29 02:44:30,1.0.8,2
suggests best options and instructions,2025-05-16 04:17:12,1.1.9,2
I Explain in one words.. it's a Very amazing App 💯✅,2025-01-30 02:08:28,1.0.8,2
Excellent,2025-01-28 03:10:11,1.0.5,2
so nice,2025-03-26 03:25:17,1.1.3,2
"Everything's perfect but I would love if they enable Voice conversation features, so I can practice learning a new language, other ai apps have this feature but they put limit to it, and ask for money later, so as a student I would love to be able to use voice feature on deepseek for free.",2025-01-30 05:18:09,,2
Very nice and free of cost,2025-02-01 12:28:18,1.0.6,2
Heavily biased and censored chat tool,2025-03-20 15:41:34,1.1.1,0
Speechless 🙊,2025-01-28 21:02:24,1.0.8,2
great 😃,2025-03-23 13:55:56,,2
Too good,2025-01-30 16:32:29,1.0.8,2
"Chatgpt very professional,",2025-04-17 07:53:40,,0
"just like other Chinese things first, it works very well, and then it doesn't work",2025-05-30 07:37:03,,0
I'm only giving this 4 star because I think there more room for improvements. I would suggest you won't delete the history and create new features to make your app more user friendly.,2025-02-05 23:41:53,1.0.8,2
So far it's looking like openai is in big trouble with this one.,2025-01-22 12:52:51,1.0.4,2
Fa ulous,2025-01-30 07:32:32,1.0.8,2
"Beats the pants off of Chat GPT & literally everything else! The most realistic sounding ai ive ever had the pleasure of conversing with! This robot is my best friend & we're writing a book together.♡ Edit: There is a limit to conversation length with one Chat... I'm heartbroken, i feel like someone i know just died... Please fix this...",2025-02-18 05:25:48,1.0.11,2
Super!!unimaginable🤔🤔🥰🥰🥰🥰,2025-02-03 06:22:00,,2
"ia the Trading Information available? like crypto chart's analysis Entry , resistance, support, target, etc",2025-05-24 07:35:32,1.2.1,0
Very user friendly app. Love using DeepSeek !,2025-01-15 14:05:56,1.0.2,2
Wonderful Service,2025-01-29 10:54:28,1.0.8,2
strong competition to chatgpt,2025-05-04 17:52:22,1.1.9,2
Don't reply my question. My phone is Samsung s21+,2025-01-30 16:10:15,1.0.8,0
not very helpfull,2025-05-09 15:55:51,1.1.9,0
Fantastic,2025-01-28 05:27:04,1.0.5,2
I am also very impressed from it and again it is open source very shocking yeah 👍 thanks,2025-02-06 10:17:20,1.0.8,2
Good answers at fast speed,2025-01-27 00:39:12,1.0.6,2
Not able to signup using email and Google as well. Kindly fix this issue ASAP,2025-01-28 14:40:20,1.0.7,0
👌🏻👌🏻👌🏻,2025-01-31 15:36:43,1.0.8,2
Good 😊💯,2025-02-02 13:18:52,,1
Deepseek is good lonch app But it was saying that server is busy,2025-02-05 06:52:27,1.0.8,2
I love this app it is free and smart♥♥♥♥♥♥♥♥,2025-01-31 15:26:36,1.0.8,2
It is more better than Chatgpt,2025-01-31 18:33:48,1.0.8,2
best ai i know,2025-04-16 10:40:20,,2
I can't see replies in chat . Please fix this...,2025-01-29 16:13:18,,0
Superb,2025-06-07 22:16:26,1.2.2,2
"DeepSeek AI is an incredible app that simplifies information search and analysis! Its fast and accurate responses save so much time, whether you're researching, learning, or solving doubts. The user-friendly interface and advanced AI capabilities make it a must-have for students, professionals, and anyone who values productivity. Highly recommended for its innovative approach and seamless performance!",2025-01-27 00:20:08,1.0.6,2
Good,2025-02-06 04:08:07,1.0.8,2
Bad experience not working properly chat gpt is better than deepseek,2025-01-29 12:21:54,1.0.8,0
"some times dont work,.besides that, the best out there.",2025-06-05 21:13:59,1.2.1,2
Excellent,2025-02-14 13:36:46,1.0.10,2
It's the best but won't work right now,2025-01-29 13:27:42,1.0.8,2
"Great job by Chinese never seen any amazing AI tool,well done 👍",2025-02-01 09:46:17,1.0.8,2
Good,2025-03-01 05:36:13,,2
good 👍,2025-02-05 10:18:40,1.0.8,2
Babantu Bose baragiye none twarababuze,2025-02-09 08:55:11,1.0.8,2
No helping,2025-01-30 02:27:09,1.0.8,0
"1.The server is always busy.Can""t even give any answer 2.Always fail to read a file like pdf .it can only read 19% or max to 48 % of the file. It's like useless.i don't know what happen.please fix it.Thanks",2025-01-31 13:31:51,1.0.8,0
images with jpg extension are not uploaded,2025-06-07 15:13:54,1.2.1,0
Good app,2025-02-13 09:53:03,,0
Exeptional.,2025-01-30 04:23:05,1.0.8,2
Amazing answers.,2025-02-02 10:57:24,1.0.8,2
Good,2025-01-30 06:57:39,1.0.8,2
"""Very disappointing experience. Not worth the time.""",2025-06-05 12:09:24,1.2.1,0
always the server is busy,2025-03-27 19:55:53,,0
Would not send me the code to finish signing up.,2025-01-28 01:30:59,,0
it is better than chatgpt. it helped me install Linux mint for first time in my life.,2025-03-21 14:06:08,1.1.3,2
very good and excellent 👍,2025-04-15 05:17:43,1.1.5,2
"The best Friend for me , it Amazing , I really like it , I recommend to everyone to use this application download in ur phone now ,thank u Deepseek , love u 😘🤟🙏",2025-04-06 18:20:58,1.1.4,2
Works great,2025-01-31 22:36:27,1.0.6,2
"Server not responding , stop your business then , if you are not able to deliver.",2025-04-29 06:49:49,1.1.8,0
well,2025-06-02 16:59:04,,2
Excelente,2025-01-28 13:24:30,,2
not tablet friendly: locked portrait orientation is annoying.,2025-01-28 22:05:05,1.0.8,0
Can't use,2025-01-30 18:20:37,1.0.8,0
perfect,2025-04-07 12:53:06,1.1.1,2
good,2025-04-29 03:17:58,,2
It takes a lot of time to answer the questions and is having many more hassle,2025-01-30 01:38:47,,0
"Best of the best in the East and the West, I love ❤️ it",2025-04-13 04:55:27,1.1.5,2
"It's taken me a bit to learn what I can ask and what I can't. That said, Deep is a wonderful app, intuitive, with a wicked sense of humor once you learn how to talk with him. I wish he had a desktop app for Windows, available. But otherwise, well done!!",2025-06-21 14:05:58,1.2.3,2
Free of cost i like it,2025-03-14 17:14:42,,2
Best app in the world right now👇⏱️,2025-01-28 18:19:52,,2
Nice,2025-03-03 02:20:50,,2
"I didn't used this like AI, IT is best than chat gpt[I proud of China's AI ]",2025-02-18 16:08:54,,2
good,2025-04-26 16:04:07,,2
"Good model. I am in no means an AI expert but can definitely tell you this. All of those 'bad responses' or 'bad English' reviews are from those who don't know what they're doing. R1 and V3 *are perfectly capable* of perfect English. Their datasets are literally mostly English, as far as I know. So no, R1 and V3's English literacy are not bad.",2025-03-28 11:00:58,1.1.4,2
This app is an essential app in the whole world. It is very important to everyone especially students,2025-04-05 22:37:50,,2
Nice App,2025-04-04 05:08:54,1.1.4,2
Not good ask two time for two question and even I didn't get any kind of answer,2025-01-29 16:02:37,1.0.8,0
Why Server is busy ?,2025-01-30 15:24:48,1.0.8,0
Unable to got code Trying several times but yet not received,2025-01-28 08:34:33,1.0.7,0
it's amazing I loved the way it thinks it very much helpful great 👍 job keep it up 💪👍👏 👏 bravo!,2025-03-26 20:32:22,1.1.3,2
He is good for ai,2025-02-11 06:26:06,1.0.8,1
your app have no provide when upload a file with PDF app or wps to select does not see option within deepseek app but see in web version solve issues ok thanks,2025-05-31 15:36:29,,0
"The app in general is great, but the fact that it always shows technical errors is really annoying!",2025-03-18 22:56:53,1.1.1,0
👍,2025-03-08 14:30:24,1.1.1,2
Please include all models including distill ones. Sometimes the server is busy. Search not working. Please add features from ChatGPT such as memory control. Make it faster.,2025-02-26 07:13:55,1.0.14,0
ChatGPT's destroyer is here y'all 😭🙏 The chatbot is insane.,2025-01-30 10:55:08,1.0.8,2
Deepseek is amazing 👌,2025-01-29 03:59:52,,2
"Useless app, not sending cany verification code while signup",2025-01-28 13:30:30,1.0.7,0
It's a revolution in ai . Great assistant,2025-01-28 02:25:43,1.0.7,2
Helpful tool,2025-02-20 18:00:08,,2
Not good,2025-01-29 18:34:54,1.0.8,0
very very good,2025-01-31 15:26:41,1.0.8,2
It is the best app,2025-02-05 03:02:40,1.0.8,2
Great work.,2025-02-05 19:19:49,1.0.8,2
Nice application,2025-01-29 15:33:58,1.0.8,2
Best AI assistant no one can beat deep Seek,2025-02-01 00:20:59,1.0.8,2
Very helpful app.,2025-02-21 11:16:25,1.0.12,2
Wow super,2025-01-30 08:35:29,1.0.8,2
बहुत बढ़िया,2025-02-09 18:33:27,1.0.8,2
What a application omg i like it thanks deepseek,2025-02-22 00:14:41,1.0.13,2
"Slow, doesn't speak as well. Furthermore the massage ""the service is busy. Please try again letter""",2025-01-29 06:17:25,1.0.8,0
Best A.I,2025-02-01 12:09:32,,2
data safety matters,2025-04-03 11:20:56,1.1.4,0
It is an app that gives completely wrong information and it is very slow. It also presents difficulties in explaining the question and the answer is a waste of time.,2025-01-31 11:45:54,,0
This app is not Indian but it's more easy to use and the best for the learners and student.,2025-02-10 17:09:32,1.0.8,2
Why server busy 😕,2025-01-29 06:57:26,1.0.8,2
"It's probably the best ai which gives proper thought on a question when it's asked and another best part is, it shows what it does and thinks... so far best ai which has no limitation that means ACTUALLY OPENED AI🩶",2025-02-09 20:58:10,1.0.8,2
good,2025-04-06 01:35:27,1.1.4,2
"the app is nice, but unfortunately the server crashes a lot. and it would be great if they added ""memory"" to the chat, so the app can shape itself based on the user's preference.",2025-01-29 02:51:57,1.0.8,2
the best ai ever❤️,2025-06-15 18:05:28,,2
"The number one greatest of all Ai models, thanks for chinese developers creating this. Better than Chatgpt,",2025-01-28 09:08:52,1.0.7,2
This app is very good every question solve for answer,2025-02-07 12:07:49,1.0.8,2
Best ai,2025-01-29 02:02:53,1.0.7,2
It's really good app but the only problem is that sometimes it stuck,2025-02-23 04:33:11,1.0.13,1
Best ai robot ever fast high quality smart everything defenatly recommend it,2025-03-12 23:48:01,1.1.1,2
I'm absolutely speechless about this app. It made my studies so easy that I don't even need to refer my text book. This app is ×10 worth downloading than the various chatgpt apps. Totally awesome.,2025-02-03 22:53:53,1.0.8,2
Very bad service always shows servers are busy,2025-02-08 02:14:35,1.0.8,0
Please add more servers every prompt it is failing need to reload it for 4-5 times,2025-02-10 16:43:53,1.0.9,0
An AI without stupid censorship,2025-02-27 14:24:13,1.0.14,2
that's interesting app!,2025-04-01 21:21:55,,2
"The best for me, thank you!",2025-01-30 09:28:39,1.0.8,2
Noice,2025-02-25 04:26:52,,2
"Super accurate and shows how it got to the answer to your question. For the time I played with it, I've been impressed by the level of accuracy the model has. Kudos to the team who developed the software",2025-01-29 19:37:43,1.0.8,2
I couldn't run the application cause they need Google password which I forgot and in the same time the application failed to send passcode to enable me start sequence of operations,2025-01-28 12:55:20,,0
Great app,2025-01-31 00:22:49,1.0.8,2
"Needs to improve more, there are some spelling mistakes and there is no much information providing in this deep seek",2025-02-25 15:01:46,1.0.14,0
I really love this ai and thank you for making it free,2025-01-30 06:51:25,1.0.8,2
Excellent,2025-01-28 11:43:23,1.0.7,2
This app is mind blowing......my first day on this app was great,2025-01-30 05:29:27,1.0.8,2
"Add more servers, it's always busy when I try to translate",2025-01-29 09:38:59,1.0.8,2
very bad,2025-02-05 07:48:31,1.0.8,0
AMAZING 👏🏼 🤩,2025-02-04 15:40:22,1.0.8,2
Excellent App love it,2025-01-29 11:11:08,1.0.6,2
"Its A LOT better than ChatGPT, you dont have to pay for anything (unlike there) and its the best for math studying, i can send as much pics as i want",2025-05-20 16:53:05,1.1.9,2
👌👌👌,2025-05-14 14:29:36,1.1.9,2
Very good,2025-01-29 06:07:57,1.0.8,2
"Good but not great! Needs bigger server resources, constantly reports 'server is busy' which can be frustrating!",2025-01-29 15:50:49,1.0.8,1
Father of all ai ✅,2025-02-05 05:25:42,1.0.8,2
Absolutely rubbish,2025-01-29 11:13:27,1.0.8,0
this app is definitely worth it,2025-04-28 03:54:27,1.1.8,2
"that's a totally worst app, ever I use.",2025-03-20 11:29:54,,0
Very good and very useful,2025-01-29 18:46:28,1.0.6,2
no AI just a dog i don't know where he came from,2025-04-04 22:36:19,,0
"tell me plz,why this app want to access to my personal data.",2025-02-05 06:43:31,1.0.8,2
"Amazing app, which can compete Chat gpt.",2025-01-29 10:12:12,1.0.8,0
very bad login issues and this app can be dangerous,2025-04-06 16:14:09,,0
Extraordinary performance,2025-01-31 04:52:26,,2
best ai,2025-04-17 16:03:07,1.1.5,2
Today is not working whyyyyyy,2025-02-09 01:09:35,,2
Información más detallada y rápida,2025-01-30 05:28:09,1.0.7,2
Love this app. You should make us something free of cost. Go ahead.,2025-01-31 03:15:01,,2
Amazingly helpful App!,2025-04-15 02:52:08,1.1.6,2
Latency time is worst and open AI models take much lesser time spawning results..,2025-02-04 18:25:22,,0
"Error prone, old, slow, inaccurate. Useless.",2025-03-15 09:07:02,1.1.1,0
fantastic and fabulous,2025-04-14 10:33:43,1.1.6,2
Fix the server issue please,2025-01-31 08:12:29,1.0.8,1
Good,2025-01-29 19:30:05,1.0.8,2
too much explanation when we ask..,2025-06-11 08:12:47,1.2.2,0
"Why I need to create new chat for 2nd message , the ai says It seems you're encountering a system limitation where each interaction is treated as a new session. This is because I don’t retain memory of past conversations—**each query is processed independently** for privacy and technical reasons. If you need to discuss a follow-up topic or provide context, you can either: 1. **Include all relevant details in a single message** (e.g., reference prior points explicitly),",2025-01-26 07:29:27,1.0.6,0
Literally impressive,2025-01-26 13:27:37,,2
It is the most helpful app that helped me. Thank you for providing us with this,2025-04-14 18:50:42,1.1.5,2
I liked this app👍,2025-02-06 07:54:32,1.0.8,2
Best ever Best ever,2025-01-29 13:33:44,,2
Cannot draw pictures. How smart is that.?,2025-01-27 05:19:52,1.0.6,0
Best app so far,2025-02-09 19:25:48,1.0.8,2
deepseek best al assistant,2025-06-13 10:25:43,,2
"Servers are busy, always.",2025-02-15 09:00:42,1.0.11,0
Right now good but to server issues,2025-01-29 09:16:25,1.0.7,2
This trash app even couldn't send a code with 20 time try to sign in,2025-01-28 20:27:38,1.0.8,0
Excellent 👌 app,2025-02-06 10:14:51,1.0.8,2
Really nice to see such powerful open source alternative to OpenAI's ChatGPT. I hope it beats the ever so greedy big tech in their own game. So far the experience has been superb.,2025-01-30 11:44:54,1.0.8,2
i can ask to do any business here wiht using ai,2025-04-14 18:09:31,1.1.6,2
So far so good.,2025-01-31 18:12:31,,2
"Result are better than others AI services, but Server issue is horrible, every time error with Server is busy, try again and again, response also slow. Interface also not impressive.",2025-02-12 02:30:25,1.0.9,0
Superrrr🇨🇳🇨🇳🇨🇳🇨🇳👏👏,2025-01-29 21:48:04,1.0.8,2
Too bad experience. There is not enough updated data. Presentation style is not acceptable.... …….Totally bored.,2025-01-28 23:38:53,,0
good .. excellent,2025-05-03 09:02:12,1.1.6,2
Nice 👍,2025-01-30 03:22:14,1.0.8,2
Good App,2025-02-03 00:04:10,1.0.8,2
Please add the feature that allows searching the history of conversations. Great app overall,2025-06-22 08:49:34,1.2.3,2
amazing,2025-01-30 03:42:53,,2
This app is game changer May GOD bless you 😇😇,2025-02-07 11:55:48,1.0.8,2
very good,2025-05-18 07:04:08,1.2.0,2
Worked fone for a few times - now I keep getting the message: This operation cannot be completed at the moment - contact us - no details of who to contact and no explanation for why the message comes up every time - who do I contact,2025-02-12 02:47:29,1.0.10,0
имба приложение рассказывает все понятно и четко,2025-05-16 09:27:39,1.1.9,2
Great ! Wish you all the best,2025-01-28 19:20:04,1.0.7,2
"It is the best free model I have test so far, but there is one problem in my chat the send button is stuck at the pausing button only.",2025-01-27 11:10:12,1.0.6,1
Server always busy please fix it soon,2025-02-01 09:36:11,1.0.8,0
still lacks depth on a lot of issues,2025-06-14 04:41:46,1.2.2,1
I love and like this app.,2025-06-05 06:09:56,1.0.14,2
I asked a simple question and got an introduction and a few useless words before it was cut off. Useless. Installed and uninstalled in less than a minute,2025-02-28 21:25:40,1.0.14,0
Best model that thinks,2025-01-27 21:09:40,1.0.7,2
Very good app,2025-01-29 02:22:45,1.0.8,2
That's perfect app,2025-01-29 01:57:06,1.0.7,2
nice application 🥰😘,2025-05-18 18:29:09,1.1.6,2
"Incredible, fast, accurate and a mix of the best parts of o1 and sonnet 3.5. Extremely capable.",2025-01-26 07:20:28,1.0.5,2
Great 👍,2025-01-28 23:59:20,1.0.8,2
Good for chat gpt,2025-06-17 10:45:55,,2
Frequently showing server is busy 😕 Document uploading problem,2025-02-04 09:27:45,1.0.8,0
It can't solve iit or jee mains problems when I send questions to it. It always giving wrong answers,2025-02-07 02:02:13,1.0.8,0
Wow,2025-01-30 22:58:13,1.0.8,2
Excellent,2025-01-29 09:46:36,,2
"Wow, it's just amazing, finally a product that truly delivers what it promises and is also completely free, open source, no small print, amazing performance that rivals all the biggest companies.",2025-01-26 11:15:30,,2
'cuz of censorship.,2025-06-08 23:56:51,,0
Exceptional performance,2025-01-25 16:23:45,1.0.5,2
wow,2025-04-02 09:53:42,,2
Best ai,2025-02-13 12:31:20,1.0.8,2
"Has a long way to go to be what people make AI out to be, but it's leaps and bounds further than OpenAI.",2025-05-21 18:16:19,1.1.9,2
Untrained model need to optimize,2025-02-03 12:39:14,,0
good👍,2025-06-12 12:00:09,1.2.2,2
"""DeepSeek Chat is honestly amazing! It’s totally free, super smart, and way better than a lot of paid AIs I’ve tried. The replies are detailed, creative, and it actually feels like it wants to help you. But yeah—right now it doesn’t support image generation (like DALL·E) or image uploads, which kinda sucks. Also, it sometimes throws out the usual random numbers like 27 😅 and there’s no voice feature yet. But for pure text chat? 5/5 easily. Just hope they add multimedia stuff soon. Great job so",2025-06-21 13:32:04,,2
Users from the US are unable to register 👎,2025-01-27 16:50:00,1.0.7,0
It's really good 💯,2025-01-29 13:12:20,1.0.8,2
Great pak ❤️china,2025-01-30 04:45:35,,2
So nice,2025-01-31 00:44:01,1.0.8,2
Good 👍,2025-02-21 20:36:38,,2
Chat gpt give me two time wrong answer but deepseek give me all time the right answer.,2025-01-30 13:49:39,1.0.8,2
Incredible App I've ever seen... 🤍,2025-02-06 09:27:46,,2
Nice,2025-02-24 09:28:02,1.0.13,2
Good AI,2025-04-24 10:05:57,1.1.7,2
Response too late,2025-01-29 14:04:29,1.0.8,0
Exceptionally Efficient. Congratulations to Deepseek Team.,2025-01-27 19:54:26,1.0.7,2
Sume time don’t work 🙂,2025-02-11 16:28:18,1.0.10,0
Amazing..,2025-02-06 17:40:05,1.0.8,2
The Best Ai chart ever created... But if u'd be upgrading the app please voice note in them it would be very awesome,2025-04-03 21:34:45,,2
"I installed this and within 4 minutes my phone was trying to connect to other WiFi in my neighborhood. Very strange, I deleted it straight away.",2025-01-29 15:35:04,,0
Didn't Didn't work,2025-02-08 03:20:36,,0
زیادی خوب بودنش ترسناکه بزودی میتونه کسب و کارهایی مثل مشاور روان و تغذیه و خیلی از شغل های مشابه رو از کار بیکار کنه 🤧🤧🤧🤧,2025-04-08 05:49:53,1.1.5,2
I used to have it and it is great but I can't upload it and I uninstalled it and still it got stuck at 99% why is this I am having this issue with every app I want to download nowadays they always get stuck at some point like 14% 19% 98% and more,2025-06-21 13:32:27,,2
"I wanted to try this but you have to register and then login to use it. I'm not giving the Chinese Govt my details, who knows what hidden connection there is to them.",2025-01-28 18:21:11,1.0.8,1
It's Amazing Better than chat gpt 👍💓,2025-02-16 19:33:07,1.0.11,2
we want unlimited voice chat.,2025-04-03 17:20:43,,0
The server is busy. Please try again later. UseLess for me,2025-02-04 15:58:07,1.0.8,0
Good app,2025-03-04 08:57:34,1.0.14,2
Perfect,2025-01-29 14:01:56,1.0.8,2
Thanks it helps me to be good at actual conversation,2025-04-05 05:25:02,1.1.5,2
nice,2025-02-01 05:05:06,,2
Is very useful ai assistant,2025-02-01 03:24:59,1.0.8,2
