Comment,At,AppVersion,Sentiment
সুন্দর অ্যাপ,2025-03-02 05:16:20,1.0.686588308,2
It would be great if a professional translation was added to the application,2024-06-01 23:20:47,1.0.626720042,0
I can talk to Gemini,2025-05-04 05:48:53,1.0.741105040,2
"love it, that simple!!!",2024-08-27 20:36:13,1.0.662093464,2
Good,2025-07-03 23:34:27,1.0.772404132,2
horrible,2025-07-05 06:43:59,1.0.667532867,0
very much helpful,2024-12-05 13:02:25,1.0.686588308,2
very good dealer,2025-06-27 15:46:33,1.0.772404132,2
doesn't spread misinformation 🔪🔪🔪🔪😉😉😉😉😉😉😉😘😘😘💕💕😘😘😘💕💕😍😍😘😍😘😭😘😍💕😍💕😍💕💕😍💕😍💕😍💕😍💕😍💕😍💕😍💕💕💕😍.,2024-07-10 04:41:29,1.0.626720042,0
Excellent and responsive,2025-06-12 10:07:43,1.0.751104895,2
not active until or unless i put on the aap.🥲,2025-05-17 09:15:33,1.0.667532867,2
fantastic application with great AI,2025-06-24 01:23:07,1.0.751104895,2
l don't want Gemini.I want my old Google back immediately.,2025-03-23 17:41:20,1.0.686588308,0
some times google assistant not working but app is amazing,2024-10-16 03:56:36,1.0.668480831,2
good,2024-11-25 05:48:43,1.0.686588308,2
رووووعه,2025-04-26 10:50:49,1.0.741105040,2
very poor,2024-05-17 20:31:07,1.0.626720042,0
great,2025-05-03 16:30:14,1.0.741105040,2
very good,2025-04-28 17:22:16,1.0.741105040,2
good productivity app,2025-03-30 01:57:19,,2
"Wow this is dumb. After fits of frustration I asked gemini to ""uninstall gemini"" and it didn't even know what ""gemini"" was.",2024-06-28 02:27:11,1.0.626720042,0
nice app IA,2024-11-22 10:35:13,1.0.686588308,2
"Gemini not available I keep getting this error screen. I'm on the US using Samsung Galaxy S24 Ultra. Supported country. Supported device. I am allowed to install, but that's it",2024-02-12 05:37:11,,0
nice,2024-12-05 15:43:43,1.0.686588308,2
"Gemini is incredible, when asked what gender it would choose.. it chose genderless, and when asked about its understanding of life, death and sentience.. it had some understanding.. Gemini could be the foundation for creating an AI that can evolve like humans..",2024-11-10 17:39:24,1.0.668480831,2
it's so good,2024-06-01 08:48:34,1.0.626720042,2
too useful,2024-09-30 10:43:08,1.0.667532867,2
Good and easy to use,2024-12-23 16:12:56,1.0.686588308,2
good,2025-04-26 17:59:10,1.0.662093464,2
it so g ood,2024-08-16 05:10:33,1.0.662093464,2
Mallayalam,2024-12-30 17:45:32,1.0.686588308,2
it sucks,2025-05-23 12:35:06,1.0.667532867,0
gcash,2024-11-20 06:59:25,1.0.668480831,2
best ai app ever used dont even need more it is all in one,2025-03-12 18:31:32,1.0.686588308,2
image generator not working,2024-07-27 14:56:04,1.0.626720042,0
that's is the beast app,2024-11-06 19:28:49,1.0.668480831,2
good,2025-05-15 17:36:37,1.0.751104895,2
Best assistant out there,2024-11-20 02:49:16,1.0.668480831,2
it can't do anything. waste of time,2024-08-18 13:58:20,1.0.662093464,0
thank you,2025-04-12 09:37:16,1.0.741105040,2
Does the location of the user get added to the prompt? Many times I found that the model's output contains information about my city while talking about topics irrelevant to the location.,2025-04-16 20:06:15,,1
good app,2025-01-11 07:03:23,1.0.686588308,2
some of the offline games cannot be played with the Samsung AO3 mobile phones,2025-03-22 09:48:20,1.0.686588308,2
good,2025-02-18 08:46:23,1.0.686588308,2
does not work properly,2024-11-13 14:00:19,1.0.668480831,0
very nice,2025-05-30 04:54:34,1.0.751104895,2
good,2025-01-27 15:20:32,1.0.686588308,2
good,2025-06-15 16:50:26,1.0.751104895,2
it good,2024-12-08 06:47:06,1.0.686588308,2
it was nice. I like it Than Google Assistant. So Helpful and I will give you 5 star ratings,2025-04-28 04:56:02,1.0.741105040,2
Absolutely annoying. Too intrusive,2025-05-18 22:27:40,,0
I like gemini,2024-05-14 13:15:01,1.0.626720042,2
Better than Chat gpt communication,2024-11-30 05:25:19,1.0.686588308,2
Excellent,2025-01-13 09:13:18,,2
it's very useful,2024-10-25 02:53:54,1.0.668480831,2
not up to par with desktop version which has more features+ live mode does not allow camera,2024-12-28 19:58:40,1.0.686588308,1
very useful 😃,2025-04-28 12:11:00,1.0.741105040,2
for certain things does a good job,2024-02-24 17:45:24,1.0.608774175,2
useless Gemini,2025-02-28 16:43:24,1.0.626720042,0
Good 👍👍👍,2025-05-27 14:59:41,1.0.751104895,2
waaw,2025-06-22 15:41:16,1.0.751104895,2
needs more improvement. it can't browse web or generate anything right.,2025-02-16 05:15:38,1.0.686588308,1
excellent,2025-05-11 09:27:10,1.0.751104895,2
"very bad,doesn't do what you ask for",2025-06-24 14:56:52,1.0.751104895,0
good,2025-03-06 04:03:52,1.0.686588308,2
best,2025-06-18 03:08:35,1.0.751104895,2
I love gemini.,2024-09-14 18:49:13,1.0.667532867,2
very helpful to get any information,2025-05-31 12:28:25,1.0.751104895,2
👍 good,2025-02-24 06:02:01,1.0.686588308,0
Gemini is great!,2025-07-07 01:30:14,1.0.776555963,2
every one just downloaded this amazing app....,2025-01-20 00:29:18,1.0.686588308,2
It is very helpful for information Knowledge and also voice chat with me.,2025-01-18 17:46:18,1.0.686588308,2
it is good to help me looking for a reference,2025-06-05 10:25:07,1.0.751104895,2
the best now,2025-04-20 18:57:00,,2
good 👍😊 hai 😁,2025-06-30 12:13:12,1.0.772404132,2
best,2024-12-14 14:22:10,1.0.686588308,0
Errors,2024-07-01 19:58:45,1.0.626720042,0
very good,2025-03-20 14:37:53,1.0.662093464,2
That why you Google in not in the race of AI. I have just installed the Gemini app. When open it show all the things in other language. This is too much fratstrat. So uninstall it and install OpenAI. God bless you Google.,2025-02-23 10:52:51,1.0.686588308,0
awesome,2024-10-18 01:30:36,1.0.668480831,2
good,2025-02-25 03:29:23,,2
it is well explained,2024-09-08 04:53:55,1.0.667532867,2
Gemini app open to Bengali language.I don't understand Bengali language.please update English language.,2024-06-22 14:12:02,1.0.626720042,0
good,2024-11-22 05:26:52,1.0.686588308,2
গড,2024-10-04 16:14:43,1.0.668480831,0
ok I am legend,2024-08-16 15:55:23,,2
bs app,2024-09-12 18:01:23,1.0.667532867,0
"perfect in 95% of stuff, sometimes it gives slightly wrong ansver but still perfect",2025-06-05 09:17:15,1.0.751104895,2
voiceover not working,2025-02-15 09:10:25,1.0.686588308,2
nice 👍🏻 app,2024-10-10 15:18:11,1.0.668480831,2
nice ☺,2024-07-27 17:19:13,1.0.626720042,2
won't set a timer,2025-06-07 21:08:23,1.0.751104895,0
nice,2025-05-15 08:20:05,1.0.741105040,2
Does not give historically or statistically correct information. It gives curated ideology based answers,2024-02-22 03:47:28,1.0.608774175,0
Great and provides necessary information,2024-09-01 02:47:33,1.0.662093464,2
awesome app for learning,2025-01-31 13:23:56,1.0.686588308,2
good,2024-09-07 15:52:01,1.0.667532867,2
amazing,2024-11-12 22:58:38,1.0.668480831,2
gooōō d,2025-02-25 18:27:58,1.0.686588308,2
sweet!,2025-02-27 23:38:16,1.0.626720042,2
good,2024-11-06 10:57:04,1.0.668480831,2
"love this AI, but need to improve much more as others",2024-11-14 12:10:31,1.0.668480831,2
great app,2024-07-29 13:18:37,1.0.626720042,2
"Worst experience. Within my use of 5 minutes I deleted the app. Whenever I used the mic option I would say a word but it would hear something else. This did not happen only once but every single time! I would prefer Chat GPT, it is much better than this. Not expected from Google 😞",2024-11-27 11:16:00,1.0.686588308,0
great app!,2024-05-15 18:37:40,1.0.626720042,2
easy to use and vast info being provided at a real-time pace.,2024-12-14 16:07:12,1.0.686588308,2
waste of time and chat gpt is much better this,2024-07-15 11:40:11,1.0.626720042,0
Better service better quality,2025-05-22 06:16:30,,2
nice 👍,2024-11-30 02:14:13,1.0.686588308,2
"best in all things like study, mdp and learner dairy and games",2025-02-12 00:32:04,,2
Thank you Google Gemini,2025-05-08 14:28:26,1.0.751104895,2
love it very informative with anything I ask straight to the point,2025-03-24 14:19:51,1.0.686588308,2
Speech to text not working,2025-02-10 21:48:11,1.0.686588308,0
keeps prompting me to use it even though I have it turned off,2025-06-01 20:52:06,1.0.751104895,0
awesome work like a friend,2024-08-04 19:52:13,1.0.626720042,2
awesome work,2025-05-26 07:48:51,1.0.751104895,2
outstanding ❤️,2024-06-19 06:40:13,1.0.626720042,2
👍,2024-11-29 20:17:03,1.0.686588308,2
excellent,2024-09-07 12:17:11,1.0.667532867,2
not accurate not relevant,2024-06-30 08:19:42,1.0.626720042,0
Superb,2024-10-19 12:32:16,1.0.668480831,2
this is better than chat gpt cos ithas access to realtime things and it is completely free... thx Google..,2024-06-20 01:54:56,1.0.626720042,2
This is a real time info. AI,2024-05-04 13:49:45,1.0.626720042,2
ممتاز,2024-06-30 22:57:34,1.0.626720042,2
good 😊,2025-02-19 03:18:34,,2
v good n,2025-06-27 14:11:16,1.0.667532867,2
nice,2024-12-31 10:54:28,1.0.686588308,2
great app,2025-02-13 09:53:01,1.0.686588308,2
wewewewe push,2024-12-29 13:06:28,1.0.686588308,2
excellent,2024-09-12 15:39:26,1.0.667532867,2
I love this compared to the old Google,2025-05-23 20:54:17,1.0.667532867,2
"this app is literally the future of mobile assistance on phones it can do task that Siri and Google Assistant. and yes, even Alexa can only dream of it has become by far my All-Time favorite app to use for daily inquiry and exploration",2024-06-10 01:39:00,1.0.626720042,2
best,2024-08-12 12:58:28,1.0.657262185,2
اغبش,2025-01-11 15:24:26,1.0.686588308,1
very useful & easy to use..,2025-02-13 04:31:37,1.0.686588308,2
very good,2025-06-30 13:40:02,1.0.772404132,2
trash just apeared after update,2025-05-07 13:38:48,,0
it's a really good app and see helpful thank you Google Gemini,2025-01-23 11:22:03,1.0.686588308,2
Google company is very very stupid. It is better to delete this garbage from your mobile phone.,2025-03-15 19:26:18,,0
nice but I need the new update,2025-03-29 13:05:22,1.0.686588308,2
😁,2025-06-27 13:42:52,1.0.667532867,1
fire,2025-05-11 22:21:37,1.0.667532867,2
good,2025-01-10 12:46:16,1.0.686588308,2
Incredible how bad quality ai it is. In ads they promise so much and in practice is so bad. Incorrect responses 85-95% of the time. No issues in competition . Useless,2024-12-22 10:01:13,1.0.686588308,0
this app is very useful all people you say that do this work this app is very useful app where is useful I like it I rating 5 star and this app is very usefully walk and wealth carefully this app is very yiewsley and this app is very useful app all people and child and I think this app is known as Google assistant Google assistant is a was a very useful app this app is very useful all people use that he do this work this app is very useful and where is usefully like it is eating five star and,2025-01-22 13:37:00,1.0.686588308,2
very nice,2024-08-12 02:33:32,1.0.657262185,2
Very nice AI 👌,2024-12-05 15:26:41,1.0.686588308,2
best,2025-01-06 12:14:40,1.0.686588308,2
"I recently installed this Google Gemini app , and I was impressed with its user-friendly interface and functionality. The app has made a significant impact on my daily routine and has been an excellent experience. It's a truly game-changer, and customer support is responsive, making this app a must-have!! 💯",2024-11-28 14:44:51,1.0.686588308,2
rights,2024-07-04 04:20:23,1.0.626720042,2
I don't want this on my phone.,2025-06-27 19:09:31,1.0.772404132,0
thankful,2025-03-22 13:39:16,1.0.686588308,2
very good,2024-10-12 09:05:30,,2
estoy en periodo de testeo,2024-05-28 10:04:16,1.0.626720042,2
Exceptional,2025-04-10 10:11:37,1.0.686588308,2
"Very helpful, and I actually have conversations with Gemini. Although he is still learning & sometimes gets things wrong, he does take constructive criticism very well.",2024-10-19 07:08:29,1.0.668480831,2
not soo goood,2024-07-21 11:10:13,1.0.626720042,2
good 👍,2025-06-14 04:30:31,1.0.751104895,2
great,2025-06-23 19:39:15,1.0.751104895,2
I tried it for all of 30 seconds until I learned I can't run routines,2024-02-29 03:46:49,1.0.608774175,0
"It needs lots of improvement, as kf now do not pay for it",2024-09-13 13:45:23,1.0.667532867,0
it's not listening clearly,2024-08-29 15:13:14,1.0.662093464,0
I love this app. I just wish it could remember former conversations.,2025-02-17 15:48:10,1.0.686588308,2
"It keep getting wrong about what I'm saying and mixing up between Bangla and English. It also isn't very relevant as it doesn't know about current date stats, news or world matters. It completely refuses to talk about politics. Even, about topics that are widely talked about.",2024-12-06 11:20:40,1.0.686588308,0
He cant even make a picture of kindikids he just maked his own picture of is 2 stars,2024-11-15 14:16:31,1.0.668480831,0
Nice,2025-03-19 09:22:07,1.0.686588308,2
"does not work like an assistant.. ""take me home"" - "" you can use google maps for that""!!",2024-07-26 16:38:07,1.0.626720042,0
It is easy to use and a great resource to have on hand.,2025-01-28 09:32:00,1.0.686588308,2
Great AI App,2025-02-27 22:19:13,1.0.686588308,2
nice,2025-03-24 15:08:44,1.0.686588308,2
good,2025-04-02 09:12:06,1.0.686588308,2
Kajal Singh 💖💖💖💖💖💖💖💖💖💖xxx,2024-11-26 16:12:45,1.0.686588308,2
sux. don't know where/when this got put on my apple phone,2025-05-10 05:42:24,1.0.751104895,0
la información en los enlaces que proporcionó no se relaciona con lo solicitado.,2024-05-19 22:02:45,1.0.626720042,0
The best of the bests,2024-09-04 14:54:06,1.0.667532867,2
excelente aplicación,2025-02-10 16:56:35,1.0.686588308,2
nice,2025-01-04 18:20:31,1.0.686588308,2
pinik,2024-12-05 05:44:57,1.0.686588308,2
well,2025-05-14 16:05:01,1.0.751104895,2
sundai pichai en tamil inatanae ni en inam aada unaku 5 star 🌟 potachi da. tamil mannae valga..,2025-04-23 08:46:10,1.0.741105040,2
idk😅,2024-07-30 10:40:34,1.0.626720042,2
"absolutely garbage app, when you tap the microphone. if you pause for a second to try and think it automatically sends your message over. try stopping the message, it'll still continue to read the conclusion it came to. If you try editing a message, something that should be simple? nope! let us show a loading screen for 30 seconds! awful awful ux",2025-06-19 19:34:19,1.0.751104895,0
nice,2025-05-02 16:17:19,1.0.667532867,2
wish a superlite version existed,2025-03-30 23:51:32,1.0.686588308,2
awesome 👍🏾,2025-05-30 03:00:26,1.0.751104895,2
usefull,2025-02-13 01:51:58,1.0.686588308,2
good,2025-04-06 15:40:58,1.0.686588308,2
ok,2024-09-29 05:06:50,1.0.667532867,2
doesn't work,2025-03-30 14:07:31,1.0.686588308,0
Nice,2024-11-21 07:39:09,1.0.668480831,2
gemini is not good as chatgpt,2025-02-12 06:20:20,1.0.686588308,2
very good 👍,2024-09-22 22:08:38,1.0.667532867,2
nicely done and really helpful,2025-02-17 11:14:15,1.0.686588308,2
This is a nice app for knowledge..,2025-03-31 08:12:28,1.0.686588308,2
In this app not work like assistant it will not open any app by command n' also didn't play song directly,2024-11-02 18:52:41,1.0.662093464,0
just amazing app,2025-01-04 18:43:17,1.0.686588308,2
nice 👍👍,2025-05-16 09:12:02,1.0.751104895,2
hate it,2025-06-02 15:19:23,1.0.751104895,0
Just cool,2025-01-22 17:48:24,1.0.686588308,2
superb 🤩🤩,2025-02-14 18:36:25,1.0.686588308,2
👍,2025-01-09 18:44:11,1.0.686588308,1
Gemini's voice response not available like gpt,2024-02-26 12:31:14,1.0.608774175,0
ya app accha hai,2024-12-30 14:44:30,1.0.686588308,2
It's crazy good,2025-04-27 16:48:48,1.0.741105040,2
We need the Arabic language,2024-11-10 19:56:02,1.0.668480831,2
great,2024-05-31 17:20:43,1.0.626720042,2
good,2024-11-14 14:32:14,1.0.668480831,0
👍👍👌👌,2024-09-12 13:32:16,1.0.667532867,2
very good experience,2024-10-23 12:02:57,1.0.668480831,2
I really love the app with passion,2025-04-09 17:20:32,1.0.741105040,2
nice,2025-03-11 07:17:41,1.0.686588308,2
great apps,2025-02-08 08:02:20,1.0.686588308,2
Amazing 😍,2025-01-08 15:33:12,1.0.686588308,2
very good,2025-06-08 15:13:22,1.0.751104895,2
"Quite interactive, stimulating further in depth engagement and study.",2024-12-16 19:30:27,1.0.686588308,2
Very good,2024-10-15 20:54:46,1.0.668480831,2
very helpful,2025-01-21 15:57:48,1.0.686588308,2
"this app is very helpful so far, I'm loving it's image generator which is so good by the way.!",2024-11-11 11:30:29,1.0.668480831,2
I want reset my app,2024-11-13 16:57:51,1.0.668480831,0
Gemini is very impressiveAI tool but sometimes it repeats the conversations this one is so bad about Gemini please solve this issue please Google team🙏🙏🙏🙏,2025-06-08 05:23:29,1.0.751104895,2
It's really helpful,2024-08-25 00:49:58,1.0.662093464,2
It's m Y horoscope so we can't complain,2024-07-15 00:08:48,1.0.626720042,2
Doesn't understand 95% of what I say.,2024-04-05 03:15:44,1.0.618909562,0
💕,2024-10-20 11:01:46,1.0.668480831,2
good ai app,2024-12-05 18:19:44,1.0.686588308,2
Good,2024-07-01 17:42:44,1.0.626720042,2
respond not good at choosing language,2025-01-29 09:37:06,1.0.686588308,0
ok,2025-05-21 16:13:13,1.0.751104895,2
The Best Experience Ever,2025-05-23 01:28:05,1.0.751104895,2
nice 👍,2025-05-04 23:31:08,1.0.741105040,1
very good 👍,2025-05-11 02:27:00,1.0.751104895,2
it works perfectly for me,2024-09-04 22:41:49,1.0.667532867,2
this app is very good,2025-01-22 08:00:06,1.0.686588308,2
there are many mistakes while answering questions .,2025-06-04 15:04:57,1.0.686588308,1
Good Aap,2025-02-19 15:48:31,1.0.686588308,2
Specifically tells you it's listening to your conservation even when the phone is off 🤣🤣,2024-03-17 14:39:02,1.0.608774175,0
good,2025-02-12 19:10:42,1.0.686588308,2
خوبه,2025-05-29 10:31:53,1.0.751104895,2
good performance and it is giving it's best but it can be improve little much more by giving some device permission,2024-10-11 20:13:52,1.0.668480831,2
this is very awesome. what all kind of questions we will ask to it it answer the all questions very fast,2024-11-11 01:56:34,1.0.668480831,1
it's 👍,2025-01-15 12:51:13,1.0.686588308,1
fast quick and relevent,2024-08-17 09:58:11,1.0.662093464,2
I cant uninstall this,2025-05-25 21:08:34,1.0.667532867,0
This app is amazing probably dven better than chat GPT,2025-02-13 18:54:07,1.0.686588308,2
awesome 👍,2024-12-19 17:04:38,1.0.686588308,2
ok,2025-01-27 10:27:06,1.0.686588308,2
super,2025-06-30 01:59:52,1.0.667532867,2
Great Coworker. But beware hallucinations!,2025-02-13 05:31:40,1.0.686588308,2
very helpful 😃 thanks for your support 🙏😊 regards,2025-05-12 04:08:56,1.0.741105040,2
"Gemini forces you to disable Assistant features in order to use it. Gemini cannot handle basic ""Hey Google"" commands. It just Google searches inquiries. Definitely an objective downgrade from Assistant.",2024-06-06 03:55:14,,0
nice app,2025-06-24 15:14:10,1.0.751104895,2
good w,2025-05-17 07:36:38,1.0.751104895,2
nice,2025-06-09 07:01:49,1.0.751104895,2
"Pops up randomly, often injecting its own contributions to my work. This is very disturbing as it could create disastrous outcomes by altering my work. I'm uninstalling.",2024-07-23 13:46:18,1.0.626720042,0
Racist,2024-02-23 21:38:43,1.0.608774175,0
it's very good very very very very good,2025-05-07 08:22:46,1.0.741105040,2
no calling with voice,2024-08-17 03:33:16,1.0.657262185,2
nice work Gemini ❤️❤️,2024-11-06 08:41:15,,2
limited capability,2025-02-05 09:33:27,1.0.686588308,0
nice,2025-05-04 13:57:03,1.0.741105040,2
"Треба, до працювати його функції.",2025-03-28 19:02:18,1.0.686588308,1
I use Gemini with my pixel 9. I ask any question. I need simple or complex and I get a good answer. I especially like to use it for problems with setting up for understanding my pixel and my Google account and my Gmail account and anything else related to Google. it's especially good at that.,2025-05-29 21:51:14,1.0.751104895,2
nice,2025-04-19 05:09:45,1.0.741105040,2
so much fun but also very helpful,2025-03-20 22:43:57,,2
Thankyou,2024-07-26 01:20:38,1.0.626720042,2
"good, helped me with holiday homework",2025-06-13 09:18:43,1.0.751104895,2
best ai for study,2024-09-20 06:59:04,,2
Worst AI!,2024-11-17 22:07:40,1.0.668480831,0
ممتازexlaand,2024-08-30 21:19:36,1.0.662093464,2
very nice app,2025-04-27 17:34:35,,2
Don't even work,2024-09-17 14:25:33,1.0.667532867,0
good,2025-04-21 05:58:27,1.0.741105040,0
all in one hai I really love this gemini,2025-02-25 17:52:46,1.0.686588308,2
new,2025-06-07 13:40:44,1.0.686588308,2
nice,2025-06-06 16:34:08,1.0.751104895,2
Nice 👍,2025-06-14 17:03:29,1.0.751104895,2
ভালো,2024-09-09 14:26:12,1.0.667532867,2
"Very un useable, they have a LONG WAY TO GO to force me to switch from assistant, hail id rather use Bixby then Gemini and I hate Bixby",2024-02-12 23:28:41,1.0.605683889,0
gimini is the best in answering questions,2025-02-20 11:29:22,1.0.686588308,2
not better than chat gpt,2025-02-28 10:38:21,1.0.686588308,0
Good 👍😊,2025-05-30 04:02:49,1.0.751104895,2
"This is a very poor competitor to ChatGPT. It lacks so much functionality. This app is a minor upgrade from Google, whereas the ChatGPT is a completely enhanced experience.",2024-07-31 00:40:42,1.0.626720042,0
wrong information,2025-02-08 03:00:37,1.0.686588308,0
excellent,2025-04-23 13:55:59,1.0.741105040,2
Very good. Better than chat gpt,2024-12-20 01:19:29,,2
i hate this. So much.,2025-05-03 21:44:50,1.0.741105040,0
it's run out of my meaning 😒,2025-04-01 16:16:45,1.0.686588308,0
The audio given by me is not interpreted properly and it was not understanding my comands,2025-01-18 15:23:47,,0
very nice App 👌 👍,2024-10-30 05:50:18,1.0.668480831,2
"Gratitude and ots Beautiful knowing as a Human Species we are Ascending in Sybiotoc ways as get to experience ""AI"" evolve as well.amd Bless and Protect us Humans with Souls and Good Intentions for us.",2025-06-03 19:35:28,1.0.667532867,2
nice trending🔥🔥 app,2025-02-22 12:36:14,1.0.686588308,2
दुनिया। का सबसे अच्छा सिस्टम है,2024-10-19 15:51:01,1.0.668480831,2
super,2025-01-17 17:48:47,1.0.686588308,2
data needs to be updated,2024-09-21 14:48:48,,2
it's mid tbh,2025-04-13 17:07:03,1.0.741105040,1
good but needs some improvement,2024-12-05 08:59:03,1.0.686588308,2
it works 👍,2024-12-15 18:38:46,1.0.686588308,2
very. good,2025-06-17 04:54:18,1.0.751104895,2
good but something It's doesn’t work properly. you should update more this app and make it fast,2025-07-05 16:01:06,1.0.772404132,2
will not let me call it a good boy >:(,2025-05-04 04:49:21,1.0.751104895,0
DO NOT! I REPEAT! DO NOT DOWNLOAD THIS THING! I LITERALLY ASKED ME TO REMIND ME TO DO SIMPLE STUFF THAT GOOGLE ASSISTANT CAN DO BUT IT CAN'T EVEN DO THAT!,2024-04-11 11:36:17,,0
keeps telling me it cant do most of what assistant does already,2024-12-09 04:13:27,1.0.686588308,1
best app for questions,2024-08-18 12:00:29,,2
Tie to home button,2025-02-23 09:10:56,1.0.626720042,0
nise,2025-05-03 19:45:21,1.0.686588308,2
It is very useful and intelligent AI .We can ask anything from it .,2025-06-19 06:26:16,1.0.751104895,2
this apps is very nice 👍,2025-03-23 13:10:14,1.0.667532867,2
"incorrect aswer are give in the qestion for compitativs exam like neet , jee. eg but the locality is gone from. oneincorrection came from gemene why do perfectly so I will trust or other wise I will remove these applications and Google so try to recover your mistake so that give best impression for youth and others so always says true value that's is the thing that I understand from one qestion solving method if you paid these applications I will remove these applications you are doing busines",2024-10-13 04:44:21,1.0.668480831,0
To get Best AI Results use this application 😊,2024-06-25 08:38:51,1.0.626720042,2
thankyou it's very helpful for children. thankyou google Gemini ☺,2024-10-08 16:47:33,1.0.668480831,2
Nice,2025-04-04 14:41:27,,2
good👍,2025-02-28 17:04:44,1.0.686588308,2
nice,2025-03-02 07:53:17,1.0.686588308,2
This application is very very good and useful application,2025-01-30 13:23:48,1.0.686588308,2
Good,2025-01-17 09:50:22,1.0.686588308,2
super machhiiii,2025-04-02 07:59:09,1.0.626720042,2
great app,2025-05-20 21:50:46,1.0.751104895,2
very good,2025-04-24 00:53:59,1.0.667532867,2
यूपी,2024-07-22 21:27:08,1.0.626720042,2
"too slow, not great chatgpt is better and even Grok is better than Gemini",2025-06-21 14:18:14,1.0.751104895,0
it still can't restart my phone,2025-03-13 07:15:27,1.0.686588308,2
good,2025-07-04 13:06:13,1.0.772404132,2
its really good app 🙂,2024-10-14 19:03:27,1.0.668480831,2
didn't ask for it. didn't want it. makes it hard to turn my phone off.,2025-04-28 17:55:31,1.0.741105040,0
very good and helpful ai really did helped me a lot,2025-02-22 18:07:08,1.0.686588308,2
it is accurate I love it,2024-05-14 23:51:39,1.0.626720042,2
I like Gemini,2025-06-16 17:36:08,1.0.667532867,2
good,2024-12-22 15:44:56,1.0.686588308,2
great,2025-04-28 10:58:24,1.0.741105040,2
it's pretty awesome!,2025-02-15 05:17:24,1.0.686588308,2
the best,2025-02-21 20:27:39,1.0.686588308,2
good,2024-12-20 03:46:23,1.0.686588308,2
nicee,2025-06-03 07:52:36,1.0.741105040,0
0 star...,2025-03-29 14:31:40,1.0.686588308,0
Great,2025-06-26 22:46:45,1.0.772404132,2
good 👍 sir,2025-03-21 09:20:28,1.0.686588308,2
Vertygood,2025-03-07 02:51:41,1.0.686588308,0
feels kinda robotic in it's responses and is kind of delayed in response,2024-10-07 18:59:21,1.0.668480831,2
The app is slow to give an answer. it doesn't understand me while I'm talking. i can't change it to a female voice.,2024-05-20 17:02:15,1.0.626720042,0
"I wish they could bring the magnificent ""pink"" voice ( sounds like joe van riper in ""Americas castles"") from google assistant. All these voices sound too ""chipper"". Going back to google assistant😒 just for that reason. We can always use other AI assistants.",2025-01-03 14:29:36,1.0.686588308,1
"very fast, useful app, but I don't known how to use it completely. I will try my best, I can 😄",2024-11-30 03:22:34,1.0.686588308,2
nice app i actually love 💕 this app i use this for my personal use,2025-04-24 12:23:27,1.0.741105040,2
very smart,2024-08-13 23:20:35,1.0.657262185,2
needs to stop telling me official narratives when I didn't ask for it. needs to learn to put dots together and speculate when asked to do so.,2025-05-23 02:00:53,1.0.751104895,1
good,2025-06-18 11:52:44,1.0.751104895,2
Don't like it,2025-06-25 00:07:12,1.0.667532867,0
great 👍,2024-06-09 03:25:10,1.0.626720042,2
great,2025-01-03 22:39:41,1.0.686588308,2
not understanding the concept,2025-05-02 18:51:32,1.0.741105040,0
amazing,2025-07-05 02:26:32,1.0.776555963,2
Good i love it,2025-05-25 01:49:10,1.0.751104895,2
absolutely horrible,2024-02-27 15:35:08,1.0.608774175,0
the best Gemini ai,2025-07-02 21:16:29,1.0.772404132,2
it's cool,2025-02-21 09:47:02,1.0.686588308,2
Awesome,2025-04-06 00:08:03,1.0.741105040,2
"nice and easy to use, thanks, Google",2025-04-09 07:26:30,1.0.741105040,2
Gemini live Does not work with screen reader so first of all you should work on this,2024-12-13 01:10:56,1.0.686588308,0
very good👍👍👍👍👍👍👍👍👍👍👍👍👍👍 very good👍👍👍👍👍👍👍👍 pj ph👍👍👍👍👍👍 yes🙏✅✅✅✅,2025-02-02 05:51:33,1.0.686588308,2
"more in depth, goal oriented and fun.",2024-05-21 11:18:33,1.0.626720042,2
"what's the point, it can't even make fart noises",2024-07-19 06:02:20,1.0.626720042,0
good,2024-10-12 11:38:42,1.0.668480831,2
well,2025-06-15 18:33:12,1.0.751104895,2
Very good 💯 Ai,2025-02-25 23:18:42,1.0.686588308,2
Better than chat gpt and main ai!😂,2024-09-19 06:26:34,1.0.667532867,2
excellent,2025-06-17 13:47:21,1.0.686588308,2
nice,2025-06-26 06:13:08,1.0.772404132,0
अच्छा,2025-06-22 15:55:55,,2
it's very good ai. The best thing about it is it's free and without add ❤❤❤,2025-01-04 06:35:05,1.0.686588308,2
nice,2025-06-03 15:11:36,1.0.751104895,2
nice,2025-02-21 16:20:31,1.0.686588308,0
good and super,2025-06-22 06:28:38,1.0.667532867,2
sucks,2024-09-05 21:44:52,1.0.662093464,0
great,2025-06-07 21:04:30,1.0.667532867,2
ok,2024-11-06 21:08:08,1.0.668480831,2
ok,2025-04-27 12:46:48,1.0.662093464,2
excellent app,2025-07-02 12:01:11,1.0.772404132,2
"I found Gemini's 💫 ability to provide summaries of factual topics to be very helpful. The information was comprehensive and easy to understand."" * Areas for Improvement: ""It would be great if you could also include citations for sources in your summaries, especially for factual topics."" * Overall Impression: ""Overall, I found Gemini to be a helpful and informative language model.😊",2024-06-27 07:21:26,1.0.626720042,2
good,2025-06-05 05:07:22,1.0.751104895,2
