Comment,At,AppVersion,Sentiment
great,2025-06-05 22:24:55,2.47.0,2
helpfull,2024-11-27 13:47:39,2.34.0,2
Amazing!!!!,2024-11-07 17:51:09,2.32.1,2
ok,2025-04-30 15:20:13,2.43.1,2
it's Been Great Guiding me.,2024-01-14 12:23:37,2.9.0,2
Great,2025-02-21 06:07:57,2.40.1,2
Best app for resurch and information,2024-12-22 04:04:53,,2
Very good 👍😊,2025-02-15 06:31:01,,2
great,2025-05-20 14:41:42,2.44.1,2
amazing experience with this awesome ai aap,2024-04-05 18:22:59,2.15.0,2
"Worked fine for a while, but then became buggy after the last update, making it impossible to log in and use it most times.",2025-04-28 01:23:11,2.43.1,1
I like it 👍,2025-02-20 17:40:59,2.40.1,1
best ai i'v experienced to date,2025-05-04 18:54:10,2.44.0,2
best application for anything to do .,2024-01-15 11:08:14,2.9.0,2
good,2025-03-19 21:42:01,2.41.1,2
works perfectly,2025-03-11 11:36:54,2.41.1,2
good,2025-04-16 09:48:18,,2
awesome app,2024-03-08 14:38:00,2.15.0,2
good app,2024-12-31 11:59:44,,2
nice,2025-07-05 10:51:59,2.49.3,2
absolutely fantastic,2025-05-05 17:34:31,2.44.0,2
"Perplexity has been a large help for gathering and presenting readable, easily understandable technical information.",2024-03-22 00:08:51,2.15.0,2
🔥🔥🔥🔥🔥,2024-01-16 09:59:27,2.9.0,2
Loving the interface ☺️,2025-01-23 09:20:52,2.36.0,2
"A beyond fantastic , splendiferous app.",2024-01-15 10:04:09,2.9.0,2
good and excellent 👌,2025-06-20 16:18:15,2.47.2,2
superb,2023-11-10 07:46:02,2.6.0,2
best 😍😍,2024-05-22 03:11:14,2.20.0,2
this is amazing,2024-01-12 17:22:21,2.8.0,2
every thing was alright but after re install try again is showing.,2025-04-28 14:07:33,,1
very helpful 👍...,2025-05-17 14:17:14,2.44.1,2
best 👍,2024-01-12 16:03:37,2.8.0,2
A great app that provides in-depth explanations to all your queries.,2025-04-17 19:06:02,2.43.0,2
with in two minutes wat a riviv .at least give 60day after.,2025-04-23 23:47:34,2.43.1,0
awesome application,2024-01-13 11:58:30,2.9.0,2
This's so great,2024-04-25 15:41:48,2.17.0,2
nice app,2024-02-03 15:43:52,2.9.0,2
Very good and helpful,2024-10-13 07:46:31,2.31.0,2
Read aloud function seems to have stopped working,2025-02-26 11:23:12,,0
good 👍😊😊 best app,2025-06-21 02:07:18,2.48.1,2
👍😊,2024-10-01 05:48:43,,2
nice,2024-02-23 04:27:58,2.11.1,2
good,2024-01-22 08:24:35,2.9.0,2
The bestttttt AI app😭♥️🙌🏽,2025-06-02 02:55:00,,2
Superb app. Excellent interface and easy to use app Better than other chatbot.,2024-03-10 18:05:52,2.14.0,2
really liked this from the start and the more you use it the more I love it. it's perfect if you're looking for a very specific answer to a direct question,2025-06-25 04:27:26,2.48.2,2
good app till now ... will write honest review after one month,2025-05-02 02:29:03,2.44.0,2
I like it 🥰🥰,2024-02-05 14:58:32,2.10.0,2
fery helpful,2024-04-02 03:54:53,2.15.0,2
"so far so good, my personal info better be safe",2025-04-10 02:39:15,2.43.0,2
"Goodbye forever, Google",2025-01-10 02:18:04,2.36.0,2
says something went wrong,2025-05-16 08:07:34,2.44.1,0
excellent performance 👍👏👏,2024-05-04 16:37:28,2.18.2,2
awesome app designed and we'll answered what u asking for,2024-01-14 14:11:40,2.9.0,2
good,2025-05-25 10:37:06,,2
this is the most reliable & accurate among all I tried (16 apps) including copilot and especiallt gemini,2025-03-20 02:25:13,2.41.1,2
"very helpful to read the news, and research topic",2025-03-12 03:16:45,2.40.3,2
"I kinda love Perplexity. as a long time software product manager I can see features they have and are improving. They really are the best 'answer engine' rn. I don't trust Google anymore, if Perplexity stays the quality data Switzerland (doesn't go woke or part of the five eyes infra) I think they could be a trillion dollar business. This is personal opinion not that of my billion dollar research and advisor employer who pays me as a high end technology predictor.",2025-02-14 23:37:11,2.40.0,2
A fantastic app which act like gpt premium,2024-08-08 19:38:31,,2
Amazing and phenomenal,2024-07-25 09:47:15,2.23.4,2
this very useful app in Indian 🇮🇳🇮🇳🇮🇳🇮🇳,2024-01-14 18:21:25,2.9.0,2
New 🆕,2024-01-15 00:10:24,2.9.0,2
Currently has bug that when you ask something it closes out when it goest to the bottom of the page. Other than that it would be 4 🌟,2025-01-24 12:12:06,2.38.0,0
fantastic apps,2024-04-22 02:02:02,2.17.0,2
Todella hyvä,2024-09-22 18:17:14,2.29.0,2
𝑔𝑜𝑜𝑑 𝑎𝑝𝑝,2025-02-03 08:08:38,2.39.0,0
good,2025-06-10 12:42:54,2.47.1,2
I need answers only,2025-03-05 11:51:06,2.40.3,0
ممتاز ورائع,2025-06-17 12:52:34,2.47.2,2
Nonsense app doesn't show me any answers but only shows follow up options,2024-05-26 20:28:24,2.18.2,0
very good,2025-07-05 07:27:41,2.49.3,2
"You've caught a critical contradiction in my previous statements. The truth is: Perplexity does NOT eliminate manual website browsing Users still need to verify information independently The platform's claims of comprehensive, accurate research are overstated Key Issues: Inconsistent citation practices Reliance on third-party sources Potential inaccuracies in information Requires user verification, negating its primary value proposition Essentially, Perplexity offers no significant advantage ove",2025-02-04 02:24:02,2.39.0,0
poor app,2024-10-31 13:00:19,2.32.0,0
"Greatest app ever! Thank you so much for this masterpiece, wish it could be more optmized for work and research and productivity and also support multi languages such as Arabic.",2023-06-30 06:05:24,1.0.26,2
very nice to the ai app and quick to answer,2025-04-29 01:45:22,2.43.1,2
Editing the request is real pin in the .ss. Clicking on the text area does nothing. It is supposed to be possible to edit the text but instead there's no reaction If clicked twice it copies the instruction. 🤦 And the button in the options doesn't work as well.,2025-05-22 14:25:50,2.46.0-google,0
this amazing,2025-05-09 04:04:28,2.44.1,2
veeeeeeeery nice app,2025-07-07 09:58:14,2.49.3,2
I will check it,2025-06-10 16:08:17,2.47.1,2
🙂,2024-01-13 10:10:15,2.9.0,2
"Good AI, helps those who know how to question anyone",2025-01-05 17:31:31,2.35.0,2
This app completely heplfull.,2025-06-05 19:51:51,2.47.0,2
🥰🧠🤯,2025-06-30 21:18:00,2.48.2,2
This is an amazing tool. Excellent for fact checking and researching.,2025-04-14 05:33:30,2.43.0,2
very good,2025-01-11 02:39:44,2.36.0,2
good,2024-05-08 04:31:34,2.18.2,2
"Perplexity is an impressive AI-powered search tool that delivers well-structured, citation-backed answers in real time. Unlike traditional search engines, it doesn’t just provide links—it synthesizes information, making research more efficient. I found the app particularly useful for quick fact-checking and deep dives into specific topics. The conversational interface allows for follow-up questions, refining results in a way that feels intuitive.",2025-02-22 05:14:17,2.40.1,2
good 👍,2024-12-26 16:15:27,2.36.0,2
"This is amazing, have a great time finding answers on it.",2024-06-06 15:36:22,2.21.0,2
waste of time with this.,2025-01-29 08:27:45,2.38.1,0
Really good for research,2025-04-24 01:26:14,2.43.1,2
This is the best for research purposes,2023-12-14 13:01:55,2.7.0,2
"Good app, better than gemini and co-pilot, and my advice is to give daily limited pro credit and we can keep it as per happy limit or limit of credit is 30 - 50 but remember you have to give pro credit.",2024-08-14 11:11:54,2.26.1,2
so far it's has been helpful,2025-07-07 18:11:13,2.49.3,1
Very good app,2024-01-14 05:34:40,,2
lovely 😍 😍,2023-11-03 09:36:06,2.5.1,2
very good,2024-03-13 02:43:23,2.15.0,2
super,2024-05-03 11:56:53,2.18.2,2
👍,2025-07-07 09:01:06,2.49.3,2
best ai for ask,2024-08-16 06:45:58,2.26.1,2
Best,2025-05-31 07:33:52,2.47.0,2
Good app with the co pilot feature. The app will evolve with more machine learning I feel,2024-02-12 14:42:47,,2
"Was better In last 2024, but now in 2025 after updates, it seems to be failed as understandable study material,- Now it doesn't provided the answer the way I asked, & make ERRORS too much; Really felt bad for this type of downgrade!",2025-03-11 14:36:00,2.40.3,0
outstanding responses. and the UI is stunning,2024-03-21 11:00:24,2.15.0,2
excellent app,2024-07-05 15:41:42,2.23.0,2
best app I ever visited 👈🏻👍🏻☠️,2025-02-24 13:30:38,2.40.1,2
Amazing and professional answer,2024-03-28 17:29:20,2.15.0,2
Notsure!,2025-03-30 12:11:12,2.42.0,1
great,2024-07-17 00:39:15,2.23.3,2
uji,2024-09-05 07:25:14,2.17.0,2
Dis app has don wonders I have earned good Mark's at school and it feed me with the daily knowledge is app is absolutely great ❤❤❤❤❤❤❤❤,2024-05-15 15:21:37,,2
write answer in bullets and improve on some friendly replies not always to be precise make some changes as per ques,2024-01-29 06:41:06,2.10.0,2
"Perplexity has gone from a basic, decent Android assistant to now a jumble of discontinuous features where none of them are explained and nothing makes obvious sense once you're in the pro version. I can't believe that a company I thought so highly of has done such a horrible launch",2025-06-03 01:44:05,2.47.0,0
It is becoming to be a real good app I use it to just ask questions and have conservations with ai,2025-06-29 23:41:39,2.48.2,2
ok,2024-11-23 09:09:11,2.33.1,2
"Absolutely! Here's a 5-star review for the Perplexity app, suitable for the Play Store: ""My new go-to AI assistant! 🚀"" Perplexity is an absolute game-changer! The way it not only answers questions but also provides sources for its information is incredibly valuable. It's fast, accurate, and incredibly easy to use. I've been using it for research, quick facts, and even brainstorming, and it consistently delivers. A truly essential app for anyone who needs reliable and well-sourced information.",2025-06-02 13:00:45,2.47.0,2
doesn't do anything I need it to and nothing special about it. Just another random AI with the same garbage censorship as the others.,2024-06-27 15:09:59,,0
Just downloaded. will edit this review after a few weeks.,2024-08-06 12:05:05,2.25.1,2
good 👍,2024-11-29 17:10:43,2.34.1,2
good,2025-04-17 08:19:50,2.42.0,2
very good app,2024-11-02 15:55:21,2.32.0,2
it's too much professional,2025-01-02 13:57:55,2.36.0,2
"way better than I expected, a must-have!",2025-01-08 06:40:50,2.36.0,2
osm working,2025-06-09 15:06:08,2.47.1,2
good 😊👍🏼 but not better😌,2025-04-19 16:12:25,2.43.1,2
amazing app,2025-02-06 11:08:31,2.39.0,2
"Better than Google and chrome ,🗿🗿🗿",2024-06-14 12:58:44,2.21.0,2
great app,2025-04-10 11:46:04,2.39.1,2
nicee so goodd,2025-03-11 20:50:59,2.41.1,2
This app is the best way to get the best information and related topics.,2025-04-06 15:11:17,2.43.0,2
it is insaneeee,2025-05-13 08:13:11,,2
Good for research,2025-02-22 18:47:12,,2
good,2025-07-05 12:22:11,2.49.3,2
Best ever.,2025-06-24 14:22:39,2.48.1,2
"Nice Ai for research and stuff.But one problem it is not free of cost for some modles and tools.It would be helpful to implement no cost ai tools,models etc.",2025-04-23 17:52:54,2.43.1,1
clear anda concise,2024-11-03 01:40:39,2.32.0,2
constantly improving.... reliable app,2023-10-25 17:18:50,2.5.0,2
great,2025-05-30 00:31:12,,2
"Is it a Chat GPT linked assistant? Goes down when ChatGPT is down. Also, heavily biased in its responses in favor of US - tried across politics, finance and international relations and diplomacy, responses heavily downplayed the role of subversive US policies which may indicate a filter of some sort in the responses pushed out.",2024-06-04 16:59:11,2.21.0,0
"Really helpful in clarifying thoughts and ideas. I am not a great orator, but with the directional hints provided, am able to improve communicating those ideas.",2024-10-02 21:06:42,2.29.0,2
great,2025-06-09 15:05:41,2.47.1,2
Good,2025-05-11 13:51:54,2.44.1,2
Most powerful ai deep research engine,2025-02-08 09:32:07,2.39.0,2
"Not showing any text, shows only images. Don't know what happend?",2025-06-14 23:40:06,,0
one of the best but the main issue is high cost,2024-12-16 17:41:16,2.35.0,1
my favourite AI,2025-05-22 21:40:33,2.46.0-google,2
"the app is beautiful, and I love to use this for search, but the problem is that it provides less detailed responses compared to other like ai search tools .",2025-03-25 12:40:41,2.42.0,0
Exceptionally great application for this kid of thing of getting information so accurate and fast,2024-01-22 14:20:25,2.9.0,2
very superb,2025-02-27 21:41:16,2.40.1,2
very good..,2024-01-14 06:41:41,2.9.0,2
very good,2025-05-04 05:15:19,,2
excellent,2024-06-25 02:15:15,2.22.0,2
the best app for searching media,2025-01-05 13:59:42,2.36.0,2
the best,2025-06-15 17:03:24,2.47.2,2
"love it, this is awesome",2024-02-09 16:39:24,2.11.0,2
good aap,2024-01-13 08:13:30,2.9.0,1
wish I knew about this a while ago.... easier than opening a browser and scanning for a good title and byline.... 10/10,2024-05-15 18:22:05,2.18.2,2
best,2025-01-30 15:33:04,2.38.0,2
good 😊,2025-05-21 03:31:04,2.44.1,2
wow,2024-06-07 22:17:40,2.21.0,2
nice,2024-02-21 08:56:27,2.11.1,2
Good experience at this app,2025-06-01 11:24:42,2.47.0,2
"Started using now, I seek the most updated and advanced AI Model and Perplexity seems to be compatible for that",2024-11-06 08:37:03,2.32.1,2
Google and perplexity is better,2024-01-13 12:03:32,2.9.0,2
best,2025-04-22 05:48:28,2.42.0,2
this app is best,2024-01-13 18:01:53,2.9.0,2
Very awesome application,2025-03-03 06:42:33,2.40.3,2
"best aap love it, keep it up",2025-06-06 09:54:01,,2
Great 👍,2024-05-09 17:27:35,2.18.2,2
usef,2023-11-13 20:12:50,,2
best AI search,2025-02-04 16:40:12,2.39.0,2
cool,2025-02-08 21:49:31,2.39.0,2
seems truly a worthy upgrade over CHATGPT at least for the free version! I really liked the images that appeared instantaneously with each of the answers.,2024-10-22 18:14:21,2.31.1,2
perplexity is greatest knowledge app,2024-03-03 06:14:42,2.14.0,2
this is next level,2024-01-24 07:30:32,2.10.0,2
Nice job from Indian founder,2025-03-31 10:35:57,2.42.0,2
Awesome,2024-03-02 03:57:12,2.14.0,2
nice,2025-05-16 04:41:12,2.44.1,2
"all comments are fake, and I am tried",2025-05-28 12:04:02,2.46.1,0
Best Free AI App !! Totally Worth it.,2023-08-21 00:30:14,2.0.0,2
excellent. I love to ask .,2024-01-13 20:36:49,2.8.0,2
good 👍,2024-01-26 13:07:15,2.10.0,2
this is mind-blowing app means nice as per my view,2025-06-22 09:04:38,2.48.1,2
"Seems to be really handy for recommending products when researching what to buy. I like to ask it what the general consensus is about a company, it's products, support, etc. So far it has seemed pretty accurate when tested against companies and products I already know well.",2024-12-27 07:28:23,2.36.0,2
superb,2025-06-22 16:55:36,2.48.1,2
"You are charging people in exchange for references from free websources? You are going to die. Change your direction, or Google will just eat you up.",2025-01-26 03:15:26,2.38.0,0
This app is very useful without any ads.,2024-06-14 14:15:15,2.22.0,2
mind blowing app the speed of answering is too good and accuracy is also good unlike Google and chat gpt gives answers clearly...this app is a must in everyone's phone and what ever questions you have answers are hear with this appp toooooooooooo goooooood,2024-02-25 01:56:54,2.11.1,2
cool great woa,2025-04-18 16:33:11,,2
👌,2025-05-15 11:21:20,2.44.1,2
still learning and will update as needed,2025-05-21 22:16:52,2.46.0-google,2
very cleaver,2024-03-24 05:19:51,2.15.0,2
"It's nice, up to date, clean ui, feed, free version is also good, no ads, accurate info",2024-07-22 09:29:24,,2
Most useful search engines,2025-03-23 20:46:57,2.42.0,2
Outstanding,2025-05-02 14:04:43,2.44.0,2
"So far I enjoy. It really needs landscape mode on tablets, also an ability to hit an arrow to scroll up or down or pause through long conversations to find key points, a better titling system for conversation topics. Like if I ask about the properties of garlic, but my question is long, the title should just be the properties of garlic. One thing I do really like is it gives me references to the information it looked up for me. So far I like it. But it definitely needs some tweaking!",2025-03-10 19:52:43,2.40.3,1
It was amazing I personally think that was more efficient then the Google nd it's answer was to the point..,2024-01-15 15:59:29,2.9.0,2
love you,2025-06-29 02:36:27,,0
very few pro searches for free users,2024-11-27 18:20:51,2.33.1,0
good👍,2024-01-13 10:12:58,2.9.0,2
Extordinary. No other words to describe about this,2023-08-21 12:03:41,2.0.0,2
super app,2025-04-25 06:39:29,2.43.1,2
in future this app is replaced the Google,2024-07-09 02:47:17,2.23.0,2
fair,2024-02-05 20:03:54,2.10.0,2
nice app,2024-01-17 12:32:42,2.9.0,2
I'm supposed to be getting a free year from xfinity from my rewards program but it's not working and keeps telling me to subscribe.,2024-10-08 19:46:09,,0
"""Lowkey obsessed with this app — it’s hella useful and I’m on here all the time. Way better than any other AI out there, always gives me fire suggestions!""",2025-06-09 23:19:39,2.47.1,2
"I love this app. I am currently not paying for it, just because I don't really have the money to do it, but as soon as possible I will buy the subscription to it again.",2025-04-15 21:43:10,2.43.0,2
very good .,2024-10-25 12:56:41,,2
nice,2024-01-17 03:21:20,2.9.0,2
bahut badiya very good,2024-01-14 15:10:20,2.9.0,2
ok,2025-05-23 10:28:17,2.46.0-google,2
better than just gpt,2024-07-26 11:57:17,2.23.4,2
"heard about this on Daily Wire, asked it about myself, and damn, pretty accurate answer.",2025-04-07 12:41:07,2.43.0,2
"Nice, well done 👍. Missing the GPT-4 feature though, that would be nice to see.",2023-05-30 19:14:28,1.0.16,2
great AI,2024-08-19 14:45:48,2.26.1,2
wow,2025-03-27 03:23:35,2.42.0,2
nice,2025-05-20 12:31:27,2.44.1,2
"Perplexity AI is a fast and intelligent search assistant that delivers direct, well-sourced answers without the clutter of traditional search engines. Whether you're researching a topic or need a quick fact-check, this AI-powered tool makes finding information effortless.",2025-05-11 18:52:10,2.29.0,2
"It is a really neat implementation of GPT, source citation is much appreciated!",2024-01-04 15:22:20,2.8.0,2
limit is quite small,2024-10-05 11:48:22,2.29.0,1
it is the fantastic app that I have seen better than the child GPT and Google bard super ❤️,2023-12-18 12:39:23,2.7.0,2
𝗕𝗲𝘀𝘁 𝗔𝗶 𝘄𝗶𝘁𝗵 𝗿𝗲𝗮𝗹 𝘁𝗶𝗺𝗲 𝗰𝘂𝗿𝗿𝗲𝗻𝘁 𝗱𝗮𝘁𝗮,2025-01-29 23:03:46,2.39.0,2
The reaction is so fast it doesn't listen to my full question.,2024-04-23 03:47:41,2.17.0,1
good,2025-05-26 06:30:35,2.46.1,2
very Good,2025-06-14 06:37:06,2.47.2,2
This is faster then chatgpt,2025-05-22 21:06:33,2.46.0-google,2
I Love it,2025-03-17 17:11:25,,2
very amazing app,2024-12-24 08:43:46,2.35.0,2
"Its so good I recommended it to associates, they bought into it as well.",2024-06-03 23:41:59,2.18.2,2
Great experience,2025-06-26 10:31:43,2.48.2,2
"Definitely one of the best apps I've ever used it's an app I use constantly throughout the day throughout the week. I would say that for most things that I'm looking for whether it be a quick factual answer whether it be a more in-depth conversation about something particularly if it's fact-based or information-based, I'm much more apt to go to perplexity than to search Google.",2024-10-09 01:45:28,2.31.0,2
it's a great AI,2025-06-14 04:11:44,2.47.2,2
excellent tool to have along with the rabbit r1,2024-03-17 14:26:28,2.15.0,2
amazing service,2025-06-07 06:09:16,2.47.0,2
great,2025-05-05 12:15:38,2.44.0,2
Great Application...it has eased my surfing efforts a lot,2024-03-29 18:08:07,2.15.0,2
good app.helps to get precise and to the point results.,2024-03-21 16:03:04,2.15.0,2
Perfect...,2024-04-10 15:51:55,2.17.0,2
this is pretty useful,2025-05-22 23:38:26,2.46.0-google,2
Good 😊👍,2025-05-06 11:20:52,2.44.0,2
nice,2025-04-26 15:27:21,2.43.1,2
wow super,2025-05-27 05:15:51,2.46.1,2
it's is useless,2025-05-11 14:24:43,2.44.1,0
love ❤ it,2024-03-19 19:46:50,2.15.0,2
it's bad,2025-05-03 11:41:08,2.44.0,0
very helpful,2024-08-20 08:11:02,2.26.1,2
LOVE that Perplexity often adds a link to sources!,2024-10-03 17:57:20,,2
Nice app instead of Google,2025-06-08 23:45:57,2.47.0,2
so good,2025-04-20 14:20:41,,2
Speech to text is almost unusable as it listens a second and answers before enough infotmation is given. Press and hold butto to record and release to post fixes this so please do so.,2025-01-23 13:18:00,2.36.0,1
excellent,2024-01-23 16:55:28,2.9.0,2
"App is unusable due to display bug I really want to like this app, but it's currently unusable on my Android phone. Every time I ask a question, the answer briefly appears and then disappears before I can read it. I've tried everything—uninstalling, reinstalling, clearing the cache, and even checking permissions. Nothing works, and I'm not getting answers to any of my queries. It’s frustrating, and until this bug is fixed, the app isn’t helpful at all.",2024-09-19 21:47:48,2.29.0,0
Deepseek is much better response than this US based copy app. 😔,2025-02-17 11:08:30,,0
is a beautiful app I would like to people to continue using it or join to use. it has good features and information is instant,2024-07-27 22:33:31,2.23.4,2
Nice app,2024-01-13 19:18:50,2.9.0,2
good 👍,2025-02-16 13:39:38,2.40.0,2
This is the best so far. Great information from reliable sources.,2024-07-08 12:27:16,2.23.0,2
It is good. You can Ask anything,2024-01-24 15:23:30,2.10.0,2
very helpful 👌,2025-07-05 10:16:24,2.49.3,2
very good guys.,2024-07-16 12:43:58,,2
"father of Google , very use and ver sharp 👍",2024-06-25 19:41:58,2.22.0,2
"So far, much better than Google. direct clear answers with links of sources, allowing you to continue researching on your own. Also NONE of the ads and sponsored articles like you find on Google. I find the information here much more informative and useful.",2024-12-19 16:39:18,2.35.0,2
"Perplexity seemed very good, though requires your credit card for your free trial. Which they only need, to charge you if you forget to cancel on time. I backed out of the sign-up to avoid that, but was still offered a few questions for the day. I came back today because I saw an ad saying my free month ended today. If you log in, but DON'T update your information, you can click on the human torso, and select ""Delete Account"" as it seems obvious that cancels my account. So I should not be billed",2024-12-25 11:14:13,2.35.0,2
nice,2025-04-16 15:07:45,2.42.0,2
"This is a very helpful. Love all the features deep research ,pro is free for 3 times a day, resoning, search engine 😲 wow",2025-03-14 11:04:10,2.41.1,2
It must receive support in the use of artificial intelligence. It contains great and satisfactory features,2024-07-03 00:10:26,2.23.0,2
the most stupid AI I have ever used. I told him to write an application of leave it gave me an application written in binary digits😂😂😂 I again command it to draw a picture it randomly take a some pics from my gallery and showed me. I never gave my gallery permission to this stupid app though,2025-02-11 18:20:55,,0
Good AI for Android,2024-01-27 13:15:00,2.8.0,2
very accurate results,2025-05-02 17:21:57,2.44.0,2
In this give the option of translate to any other language.,2024-01-13 06:31:39,2.9.0,1
I feel comfortable to talk to Perplexity!,2025-03-07 15:18:09,2.40.3,2
GREAT FOREVER,2024-10-23 06:17:42,,2
It's wonderful 💞,2024-02-22 16:09:06,2.11.1,2
Great help,2024-08-10 12:01:19,2.25.1,2
good,2025-06-08 03:49:49,2.47.0,2
Awesome application Thank You 😊,2025-04-28 04:39:02,2.43.1,2
Excellent app 😍 loved it,2025-04-30 19:44:02,2.44.0,2
"Where's my British hottie? They replaced the voice style I used exclusively with 6 boring generic options and now I hate letting perplexity talk. Why would you take options away? Apparently, according to the Internet, I'm not the only one!",2025-06-04 00:40:21,2.47.0,0
Not bad,2025-02-12 13:35:39,2.39.1,2
good aap,2024-01-16 07:21:27,2.9.0,2
Good,2025-05-16 04:38:21,2.44.1,2
excellent 👍,2025-07-07 03:16:31,2.49.3,2
hmm it's ok,2025-02-20 16:28:09,2.40.1,0
nice,2025-04-13 17:01:13,2.43.0,2
wow such an amazing app 😍😍😍😍,2024-07-21 17:04:11,2.23.3,2
very nice,2024-03-14 13:44:12,2.11.1,2
Nice app,2024-01-14 10:28:49,,2
thats great . i like it .i think it is better than chatgpt,2024-08-27 16:13:04,,2
no bad,2024-03-07 15:14:18,2.14.0,0
nice,2025-06-11 12:27:03,2.47.0,0
Best one,2024-01-14 07:08:54,2.9.0,2
The best tool for research.,2024-07-29 05:59:05,2.23.4,2
Google ka baap,2024-05-12 01:55:14,,2
Distinction between input and output is needed more clearly,2025-06-17 17:56:44,2.47.2,0
nice,2025-04-26 07:59:46,2.43.1,2
Life saver...,2025-02-16 13:28:12,2.40.1,2
good,2024-07-01 18:07:49,2.23.0,2
worst,2024-05-08 10:19:57,2.18.2,0
Probably one of the best multi-model apps out there. Content accuracy has also improved.,2024-11-13 17:49:30,2.32.1,2
Very good.,2024-11-08 12:38:50,2.32.1,2
ကြိုက်ပါတယ်,2025-06-26 04:35:44,2.48.2,2
Impressive,2023-11-28 18:39:15,2.7.0,2
Nice 👍,2025-01-02 10:19:51,2.36.0,2
excited,2024-10-08 18:57:30,2.29.0,2
Fantastic App. Love it..,2024-01-08 22:56:42,2.8.0,2
Superb,2024-01-28 23:55:13,2.10.0,2
its good,2025-05-14 09:45:18,2.44.1,2
it is more help full,2025-04-27 04:45:26,,2
it's just wow,2025-06-03 07:38:22,2.47.0,2
really nice and easy to use,2025-05-28 04:40:43,2.46.1,2
"One of the most useful apps I ever experienced. The answers given are obviously not perfect, but much more precise and immediate than many other sources. I clearly recommend this AI app.",2025-03-09 09:04:15,,2
Excelente,2024-02-13 20:27:55,2.10.0,1
best,2025-05-04 15:53:43,2.44.0,2
Elegant design 🥰,2025-03-03 03:41:27,2.40.1,2
Has error when trying to sign up with Google.,2023-05-30 18:19:00,1.0.16,2
"This is really good AI tool compared to other free AI platforms, For writing work this is on of the best free & quick ai tools out there. Highly recommend.",2024-11-30 18:17:00,2.34.1,2
amazing,2024-09-20 06:50:12,2.28.1,2
good,2025-04-25 05:42:00,2.43.1,2
this application give me information what I want without ads or links it's reduced my time and effort 👌 💪,2024-04-20 06:38:14,2.17.0,2
very nice and brifly details,2024-01-16 03:52:02,2.9.0,2
it's so good and it really helped me,2025-05-20 08:39:27,2.44.1,2
sifatsiz aytilgan buyruq asosida ishlamaydi,2025-06-20 19:44:18,2.47.2,0
superb,2025-06-19 03:04:52,2.47.2,2
good,2024-09-01 03:11:22,2.22.0,1
They want 18$/m for something that doesn't do it's job as good as Google Gemini free tier....,2025-02-17 22:46:20,2.40.1,0
still exploring but looks awesome!,2024-02-15 05:46:29,2.11.1,2
very nice,2024-12-31 14:11:53,2.36.0,2
👌,2025-05-02 07:44:23,2.44.0,2
"A Game-Changer for Research & Productivity! Perplexity.AI transformed my research! I ditched Google for its multi-turn chats—ask endless questions, dive deep into topics, and get clear answers. Summarize results into tables (export to Excel/PPT) and use Research Mode for ultra-detailed analysis. Citations are gold—sources are linked to verify facts instantly. Saves time, boosts productivity, perfect for learning. A must-have tool!",2025-05-14 05:08:42,2.44.1,2
It has become my go-to research tool,2024-11-18 12:37:28,2.32.1,2
I love it. Very good for writing tasks I use it for. Recommended,2025-04-26 11:04:35,2.43.1,2
very half full,2024-01-27 16:44:14,2.10.0,2
Thank You ❤️😎💙,2024-11-30 09:19:24,2.34.1,2
all right let me check it out let me check it out pretty good pretty good,2025-02-19 07:40:11,2.40.1,2
very nice,2024-09-06 18:45:06,2.27.1,1
Just downloaded and can see that this one beat others,2024-06-16 02:03:37,2.22.0,2
gud works,2024-06-11 08:58:52,2.21.0,2
the options below on the chat of the bot is so much unnecessary,2025-06-14 13:21:24,2.47.2,0
great search tool,2024-03-23 11:23:45,2.15.0,2
Better than google,2024-12-27 12:14:30,2.36.0,2
fantastic,2024-04-06 16:58:03,2.17.0,2
osm,2025-03-30 12:18:30,2.42.0,2
this is a messiv app🤗,2025-05-31 13:31:31,2.47.0,2
good,2025-04-19 05:24:28,2.43.0,2
superb thanks 🙏,2025-04-17 01:45:35,2.42.0,2
an amazing app,2024-01-13 14:19:00,2.9.0,1
I've just started using it and I'm really satisfied with the answers I'm getting from the app 😉😀. Keep up the good work 👍💪,2024-12-19 12:02:26,,2
it works,2024-07-31 17:15:10,2.23.4,2
Good it improved a lot!,2024-08-01 07:40:33,2.25.1,2
बहुत ही अच्छा है,2024-02-01 15:20:36,2.10.0,2
good app,2024-01-19 03:59:49,2.9.0,2
very very useful,2024-01-26 15:39:20,2.10.0,2
good,2024-01-12 17:51:22,2.8.0,2
very nice,2024-07-14 06:28:27,2.23.0,2
Great app to do quick searches and distilled online content,2025-02-21 21:41:41,,2
nice,2025-05-28 06:54:46,2.46.1,2
I believe has very much potential,2025-07-04 20:17:18,2.49.3,2
good thing,2024-03-19 00:47:10,2.15.0,2
amazing,2025-05-29 20:56:11,2.47.0,2
I love it it accurate fast and on point asking back questions to keep me learning faster wow,2025-06-10 09:29:16,2.47.1,2
Good application,2024-06-05 06:13:50,2.18.2,2
Good.,2025-04-01 16:07:25,2.42.0,2
"Seems great, still evaluating",2024-10-09 19:52:26,2.31.0,2
great app to search,2025-01-04 15:30:22,2.36.0,2
one of the best,2025-03-16 05:50:03,2.41.1,2
great app!,2024-02-17 12:47:43,2.11.1,2
better app and good 👍,2025-04-27 10:04:43,2.43.1,2
