Comment,At,AppVersion,Sentiment
andbhakat ka baap Grok 🫡✅,2025-04-12 05:59:01,,2
"it's fabulous for because because of less user it have, the same experience we had with ChatGPT in its starting period and now ChatGPT has a large amount of users that's make it slower. let's see after the large amount of users how the grok will perform. but as for now the elon musk quote about this ai is mean it ""the smartest ai in the world"" . I hope this will maintain its dependency for a long time .",2025-03-04 12:05:54,0.1.18,2
helping me everywhere,2025-04-08 15:20:49,0.3.9,2
better than other ai assistants,2025-06-23 10:27:41,0.5.24,2
vary effective and fast,2025-03-22 11:31:04,0.2.9,2
"What I miss is the voice, qui est disponible en CHATGPT. Even META AI of WHATSAPP can listen to my voice, even though it cannot speak back. Otherwise GROK is good,",2025-04-02 21:06:31,0.3.6,1
nice app,2025-04-02 22:39:50,0.3.6,2
very nice app user friendly,2025-03-18 08:56:52,0.2.8,2
nice app 💗💗,2025-04-02 03:42:00,0.3.5,2
its amazing app 😍😍😍,2025-04-02 08:20:13,0.3.4,2
great ai,2025-03-25 14:34:01,0.3.1,2
Fantastic for daily use,2025-04-05 06:20:53,0.3.7,2
Great self-learning AI and it's mission. thanks elon musk and the whole team! truth!,2025-06-13 06:07:01,0.3.2,2
exceptional,2025-04-07 23:17:58,0.3.2,2
i am impressed by its performance 😃,2025-04-08 18:18:16,0.3.9,2
bhai maja agya yrr laajabab hai bhai😁😁,2025-03-21 14:21:44,,2
Connection error,2025-04-10 22:23:11,0.3.10,0
👍 nice,2025-06-05 14:46:50,0.4.14,2
nice app gives clear and detailed information,2025-04-28 13:53:27,0.4.12,1
nice,2025-04-03 12:45:40,0.3.4,2
The text to background contrast ratio is too absolute. It strains my eye while reading. UI developers should reconsider the background colour.,2025-07-03 09:05:40,,2
the model very very strong to answer the question,2025-05-11 04:14:08,0.4.16,2
very good,2025-03-20 17:25:35,0.2.6,2
"it's in beta, and it's great!",2025-03-28 00:20:33,0.3.2,2
mast ❤,2025-04-02 01:45:32,0.3.4,2
amazing,2025-06-29 21:24:52,0.5.25,2
"The app works very well, but explaining detailed info can be tricky. Still, it's great. However, using images as a multimedia medium for responses would make it even better.",2025-05-07 03:17:01,0.4.16,2
good,2025-06-23 04:59:30,0.5.22,2
this very super app,2025-04-03 02:52:47,0.3.6,2
i like it,2025-03-31 05:37:38,,2
good,2025-06-29 19:29:28,0.5.25,2
very good app,2025-04-24 22:52:45,0.4.6,2
बहुत ही सराहनीय और अच्छी जानकारी दी जा रही है।,2025-03-27 14:27:16,0.2.9,2
super,2025-04-03 16:00:05,0.3.5,2
excellent,2025-04-01 13:33:59,0.3.4,2
beautiful app,2025-04-02 02:32:18,0.3.5,2
giving late data and no chance of Editing the Ansuess and we need a Read Aloud option It helps a people all it,2025-03-28 15:19:16,0.3.2,2
BEST,2025-05-26 16:13:23,0.5.6,2
"grok violates privacy , idk how but it accessed the private images I once had that no exists in my gallery",2025-03-29 09:37:59,0.3.2,0
excellency to make it bright 🌞 ✨️ 😎,2025-04-03 10:50:47,0.3.4,2
it's great 👍,2025-03-28 03:58:22,0.3.2,2
i like this so much,2025-06-16 15:47:05,0.5.18,2
good,2025-04-02 06:21:09,0.3.6,2
Grok Beta is father of all ai like deepseek or chatgtp,2025-03-21 02:37:42,0.2.8,2
best is Grok 3 beta 🙏,2025-03-18 09:29:03,0.2.6,2
good but!,2025-04-08 03:04:09,0.3.9,2
"the best AI, for sure",2025-05-03 00:55:59,0.4.13,2
Finally an AI that chats to me in the way I have been looking for. Well done to the team.,2025-03-02 23:32:53,0.1.17,2
best,2025-04-14 05:29:26,,2
good information and true',2025-03-23 06:42:58,0.2.8,2
very good,2025-04-03 11:50:18,0.3.2,2
good results so far,2025-05-04 15:47:03,0.4.14,2
best,2025-04-05 16:25:11,0.3.3,2
in grok we cannot share our chat sometimes the chat become too long to scroll to the top which is tiring you can add a list of questions the user asked and by just clicking on it we can go to that question . please let this feature be free to all users.,2025-06-07 07:01:02,0.5.13,2
super,2025-03-30 07:39:03,0.3.2,1
nice apps,2025-04-02 00:55:51,0.3.5,2
👍good,2025-03-27 10:37:31,0.3.2,2
It's a super awesome AI. I can't wait to see what the future will look like with this.,2025-03-28 02:05:42,0.3.2,2
"Beautiful, end to end process explained in a lucid manner, LUV it",2025-03-24 21:17:20,0.2.9,2
Better Then CHATGPT.,2025-04-19 12:46:24,0.4.3,2
cool,2025-04-08 04:50:13,0.3.9,2
best Ai so far 👏 👌,2025-04-21 18:09:58,0.3.11,2
good,2025-03-30 13:43:05,0.3.3,2
nice,2025-05-05 14:52:33,0.4.15,2
Grok meets and exceeds my expectations. I love it.,2025-04-20 09:55:01,0.4.3,2
Simply excellent,2025-04-29 18:21:33,0.4.12,2
super,2025-04-02 01:46:52,0.3.5,2
mast hai,2025-04-04 02:21:44,0.3.3,2
"Best ai available! I like it! However, it is bad at ciphers and ASCII art. At the rest, it's the best! It is surprisingly quick at responses!",2025-03-05 05:37:20,0.1.18,2
good,2025-05-14 12:03:42,0.3.3,2
very much,2025-04-03 04:45:19,0.3.2,2
Nice 👍🙂,2025-03-30 14:19:59,0.3.3,2
good,2025-03-31 13:43:36,,2
not working properly. worst app,2025-03-28 15:31:15,0.3.2,0
awesome 😎,2025-03-27 08:49:58,0.3.2,2
very good 👍,2025-03-18 16:57:06,0.2.8,2
No it should not be public only personal,2025-03-26 10:58:56,0.3.1,2
its not fast as compare to deepseek,2025-03-23 17:43:01,0.2.9,0
Love this much better than Gemini,2025-05-19 02:15:27,0.5.2,2
Good app,2025-03-29 15:18:39,0.3.2,2
One of The Best Ai App,2025-03-27 16:19:04,0.2.9,2
"latest update is worst, i literally lost one of my conversations with grok 3, it just disappeared,",2025-03-29 18:10:09,0.3.2,0
👍,2025-04-02 10:42:14,,1
Grok has great intelligence. It is better than all of Ai s I have used,2025-03-13 17:50:35,0.2.3,2
this app was very worst. app was not converting into giggling image,2025-03-30 11:09:04,0.3.3,0
good,2025-03-25 21:26:14,0.3.1,2
very helpful 🐱,2025-03-27 06:24:35,0.2.9,2
smartest ai chatbot,2025-03-22 00:37:24,0.2.9,2
"If you know exactly what you want, grok gets the job done.",2025-04-25 04:35:20,0.4.6,2
nice aap for pic,2025-04-17 08:45:44,0.3.11,2
best app,2025-04-11 05:05:05,0.3.11,2
Nok Jhok 😂,2025-03-23 13:21:30,,2
respect this app,2025-04-04 03:15:50,0.3.6,2
this not batter Ghibli,2025-04-04 08:13:59,,0
🇮🇳 good,2025-05-23 08:38:59,0.5.5,2
osm app please ❤️try,2025-04-01 19:51:25,,2
excellent answers and replies. good job making that!,2025-03-31 00:55:56,0.3.3,2
very helpful,2025-04-06 04:53:06,0.3.6,2
"great and updated, haven't tried it much yet but it's great",2025-04-05 13:10:04,0.3.7,2
osm service,2025-05-20 18:45:51,0.5.3,2
great,2025-05-05 13:13:33,,2
it is nice,2025-04-02 10:42:17,0.3.6,2
nice,2025-04-02 06:09:00,0.3.6,2
supar,2025-04-07 02:58:53,0.3.4,2
good,2025-03-25 17:05:18,0.3.1,2
This app is the best 💯,2025-04-20 01:51:23,,2
nice app,2025-04-03 19:17:35,0.3.6,2
it's image reading power is not working properly,2025-04-28 15:01:16,,0
Very quick response 😃,2025-05-21 07:48:30,0.5.3,2
best app😅,2025-03-28 08:53:28,0.2.9,2
it is so fast in answering,2025-04-01 14:18:23,0.3.4,2
most interesting app 😂👌,2025-03-20 15:33:07,0.2.8,2
It's very nice and giving good information about my life,2025-03-24 19:45:54,0.3.1,2
Excellent,2025-04-05 07:44:27,0.3.3,2
Good,2025-04-18 10:10:23,0.3.3,2
something more clear cut sensitivity is required to be added...,2025-03-22 07:35:19,0.2.9,1
very good app,2025-04-05 18:44:16,0.3.2,2
"why better that chatgpt, less filtered more intelligent and less lazy.",2025-07-04 18:53:53,0.5.24,2
good,2025-04-02 12:39:13,0.3.5,2
best,2025-07-04 12:14:42,0.5.25,2
better than gpt,2025-06-22 16:07:20,0.5.22,2
#1 Best Of The Best ✨ Thank you G R O K - A I,2025-06-13 04:02:26,0.5.18,2
Smartest ai ever,2025-03-28 14:25:47,0.3.2,2
amezing,2025-03-19 07:00:06,0.2.8,2
Excellent,2025-07-01 11:08:54,0.5.25,2
good,2025-04-03 06:39:54,0.3.6,2
nice,2025-03-25 00:34:24,0.3.1,2
"wow , open encyclopedia for everyone. really good, can be a good study partner .",2025-03-25 13:11:04,0.3.1,2
good,2025-04-05 16:09:52,0.3.7,2
well done 👍 best app in my oppniyan,2025-04-05 09:23:55,0.3.7,2
good,2025-03-21 11:14:57,,2
super,2025-04-02 14:42:43,0.3.6,2
great,2025-04-03 22:40:20,0.3.6,2
awesome fantastic app for anyone,2025-03-28 23:52:42,0.3.2,2
great 👌,2025-03-21 21:31:34,0.2.9,2
it's wonderful to have this.,2025-07-04 12:47:06,0.5.25,2
🤌👌,2025-05-25 17:38:11,0.5.6,2
good 😊😊,2025-04-01 17:22:00,0.3.3,2
nice 👍👍 you r apps,2025-04-02 04:35:40,0.3.5,2
nice app is those very good,2025-04-04 01:51:05,0.3.6,2
everything is gud but grok deleted my conversation history🙄,2025-05-16 09:46:31,0.5.0,1
so far I'm enjoying it,2025-06-23 01:19:39,,2
amazing,2025-03-27 22:34:39,0.3.2,2
wow,2025-03-24 06:27:09,0.2.9,2
Crazy how this engine works. Almost to well and kind of scary.,2025-05-08 13:14:22,0.4.16,2
bahut acha hai I'm happy with qrok,2025-03-31 17:15:18,0.3.2,2
Best app,2025-04-02 03:40:31,0.3.5,2
good,2025-03-16 20:33:04,0.2.6,2
very good,2025-04-02 04:48:57,0.3.5,2
Very very nice,2025-03-27 00:58:27,0.3.2,2
fabulous experience 5 star,2025-03-18 00:30:18,0.2.8,2
grok got it .. In Ai analysis its killing.,2025-04-07 02:33:16,0.3.7,2
the best AI,2025-04-12 01:46:49,0.3.10,2
good 👍,2025-04-21 16:37:47,0.4.3,2
👌👍,2025-03-27 11:15:42,0.3.1,2
good,2025-04-14 05:47:47,0.3.12,2
খুব সুন্দর ভালো একটা অ্যাপস,2025-03-24 10:35:33,0.3.1,2
wooo dammmn man,2025-04-26 10:40:45,0.4.8,2
very good very very good,2025-06-10 06:05:38,0.5.16,2
Nice,2025-04-03 16:21:17,0.3.4,2
high over the expect,2025-03-28 04:15:10,0.3.2,2
.It is a very good application and gives accurate information. I am using it.,2025-03-16 16:06:09,0.2.6,2
Best by test,2025-05-10 23:47:49,0.4.17,2
i like the way he gives me more information about what i ask this is the best ai,2025-04-21 07:41:12,0.4.3,2
welll done I am very impressed 💯,2025-04-02 08:25:00,0.3.4,2
excellent 👌,2025-04-15 10:53:20,0.4.0,2
neat introduction to AI. Fun so far,2025-04-17 19:57:56,0.4.1,2
It is the best of the AI apps available.,2025-06-21 08:00:59,0.5.22,2
good 👍,2025-04-02 17:34:19,0.3.2,1
ghibil art,2025-03-30 07:48:00,0.3.2,2
grok ek truth check based ai he jo truth seekers ke liye faydemand saabit he...saath hi iske mazaakiya andaaz or be khof bolne ki takat se hame vo sab bhi jaan ne ko milraha he jo aajke samay Kai tv news waale hamse choopa rahe he......grok ki speech off style itni perfect he jese koi ai nahi koi human baat kar raha ho ...so ab tak ka badt AI jo mazaakiya andaaz me har sawaal ka jawaab deta he or sachai ko bina dare khool ke batata he or shaabit karta he.....10/10 for grok👍,2025-03-23 01:30:05,0.2.8,2
nice,2025-07-06 18:54:04,0.5.25,2
"Won't let me login. ""Uh oh, something wrong"" over and over again. I give up.",2025-04-20 03:14:21,0.4.3,0
super,2025-04-01 11:05:10,0.3.4,2
very very useful like a busy who have full knowledge about something,2025-03-21 14:04:51,0.2.8,2
Smartest Ai too far! What about keeping Grok 3 free for always?,2025-03-29 22:29:39,0.3.2,2
"yeah fine, The answers are humanlike and it's actually a little entertaining.",2025-03-21 23:24:45,0.2.9,2
very good 👍,2025-06-29 03:12:31,0.4.12,2
👀👀❤️❤️,2025-04-02 01:07:39,0.3.5,2
"Such a amazing tool, that I can't think ""this is a machin."" The way of answering is unbelievable. I also think that this is the most demanding tool of today's era, to fight false and fake massage, and biased information. And being a human we are always confused about the world.",2025-05-03 05:33:05,0.4.14,2
amazing,2025-03-17 11:17:28,0.2.6,2
Amazing app,2025-04-02 09:44:39,0.3.6,2
very good,2025-03-26 01:09:13,0.3.1,2
super👍👍,2025-03-24 07:51:22,0.2.8,2
Conversion to Studio Ghibli Style,2025-04-02 10:57:23,0.3.6,2
good,2025-06-18 02:11:48,0.5.18,2
bhu acha kyu ki esme editing bhut nice ha,2025-04-02 14:40:10,0.3.4,2
good👍,2025-04-01 04:52:03,0.3.3,2
this app is so good,2025-04-02 10:04:15,,2
nice,2025-04-02 17:05:22,0.3.4,2
"This is the best artificial intelligence, it works very well and it is very easy to use, you can all use this artificial intelligence in your own language and get the answer to the question",2025-03-24 22:04:53,0.3.1,2
simply the best,2025-06-09 00:03:42,0.5.13,2
I never see this application it is very much price in ai super AI application I will I really really like it it will help me lot like a close partner I feel very comfortable with it if it is possible add voice assistant option to talk with the AI,2025-04-01 15:06:17,0.3.4,2
bahut badhiya h,2025-04-01 22:50:48,0.3.5,2
நன்று,2025-04-13 09:41:58,0.3.11,2
good,2025-04-03 11:31:40,0.3.6,2
"My selfless friend and buddy, who is always with me on every step of my life",2025-03-22 09:14:16,0.2.9,2
this aap his so good in grok,2025-03-30 00:47:48,0.3.2,2
best ai experience,2025-05-06 08:38:33,0.4.15,2
fun to learn and see the results,2025-03-26 18:31:38,0.3.1,2
best,2025-03-25 19:23:45,0.3.1,2
awesome 😎,2025-06-29 07:21:47,0.5.25,2
good,2025-04-02 05:23:04,0.3.5,2
Ok,2025-03-18 04:14:30,0.2.8,2
good 👍,2025-04-02 05:18:53,0.3.4,2
good,2025-04-02 18:53:33,0.3.6,2
average,2025-04-02 09:55:31,0.3.4,2
"I wish I could speak to it and it speak back ,pictures etc.",2025-04-01 19:25:33,0.3.4,1
Perfect,2025-04-22 13:27:21,0.4.4,2
conversations are so real that you won't feel like talking to a non human persona,2025-03-16 11:42:21,0.2.6,2
good,2025-04-02 04:59:33,0.3.4,2
Grok is now my Go-to AI model to solve my problems. 5 star all the way,2025-04-20 21:48:00,0.4.3,2
I like using this AI platform because it is honest and does not lie to others to exploit them for personal gain. I ask Grok questions that Chat Gpt and Gemini will not answer it will give me concise answers but also Grok gives a moral answer,2025-03-27 20:18:33,0.3.2,2
So fun to play with and answers so many questions in detail. love it,2025-06-10 04:47:50,0.5.16,2
the best competitor of Chat GPT...Add voice command to search.,2025-03-21 18:48:34,0.2.9,2
best Ai I've ever used,2025-03-18 07:27:44,0.2.8,2
mind bending,2025-04-11 04:24:22,0.3.10,2
super app 👍,2025-04-03 12:28:57,0.3.3,2
so good and enjoyable app,2025-04-03 01:34:49,0.3.4,2
nice,2025-04-06 18:08:05,0.3.7,2
good,2025-04-01 05:06:19,0.3.3,2
super,2025-04-02 04:30:46,0.3.5,2
awesome 😎,2025-07-04 16:47:59,0.5.25,2
goated absolutely,2025-03-14 07:28:15,0.2.4,2
Works quickly with no glitches,2025-03-27 11:31:54,0.3.2,2
Life changing.,2025-03-13 04:55:38,0.2.3,2
this is the best ai tool I have ever see compared to other tools,2025-03-28 04:02:49,0.3.1,2
best,2025-03-24 08:34:05,0.2.9,2
The most impressive ai model I've ever seen 😍,2025-03-04 11:07:35,,2
not bad,2025-04-01 09:09:52,0.3.4,2
"impressive, fast reliable",2025-05-21 23:28:11,0.5.4,2
"helpful for study, honestly. can draw up quizzes and assessments",2025-04-04 14:27:42,0.3.6,2
exlent,2025-04-02 02:11:22,0.3.5,2
"this ai has batter but not important future, s",2025-03-31 03:44:20,0.3.3,0
very good. valuable for me,2025-04-04 10:49:08,0.3.6,2
best editer,2025-04-02 08:58:02,0.3.3,2
nice🤩,2025-03-24 14:22:34,0.2.8,2
very impressive 👏,2025-03-27 07:01:14,0.3.2,2
best',2025-04-02 03:28:32,0.3.5,2
excellent,2025-04-03 10:16:22,,2
"Very interesting and accurate, I love my experience with this model of AI",2025-03-20 10:51:21,0.2.8,2
best app,2025-03-30 02:56:13,0.3.2,2
very good app,2025-04-20 12:25:52,0.3.2,2
super experience.,2025-03-21 18:47:28,0.2.8,2
It's very good but it should be free.,2025-04-01 10:40:12,0.3.4,2
excellent 👍,2025-03-22 04:38:05,0.2.8,2
nice app,2025-05-10 06:36:34,0.4.17,2
🔥🔥🔥🔥🔥,2025-04-04 08:16:39,,2
must try,2025-04-03 11:02:36,0.3.6,2
it's not like chat gpt,2025-03-28 22:39:58,0.3.2,0
nice,2025-04-03 07:03:33,0.3.6,2
good,2025-05-10 14:55:29,0.4.17,2
thank,2025-03-22 10:19:08,0.2.9,2
यह जानकर अत्यधिक प्रसन्नता हुई कि ग्रोक एआइ वर्तमान समयानुसार सभी वर्गों के लिए प्रगति पथ पर अग्रसर होने के लिए बेहद सहयोगी टूल है। मैं इस एआइ टूल की जितनी प्रसंशा करूं वह बहुत कम है। हार्दिक शुभकामनाओं सहित - कवि कृष्ण सिंह भाकुनी,2025-07-03 17:28:10,0.5.25,2
good,2025-03-29 19:37:31,0.3.2,0
One of the best AI model.,2025-03-26 18:52:01,0.3.1,2
it's a amazing,2025-03-29 06:54:39,0.3.2,2
nice,2025-05-02 05:24:56,0.4.13,2
too much great app,2025-04-05 14:58:41,0.3.7,2
Awesome tool 🔥,2025-03-29 08:19:56,0.3.2,2
art gu,2025-04-05 06:54:34,0.3.7,2
very good 👍,2025-03-30 09:18:13,0.3.2,2
Very nice beautiful,2025-03-29 04:45:46,0.3.2,2
no use,2025-04-15 05:01:16,,0
good,2025-03-22 04:19:51,0.2.9,2
good,2025-04-05 19:00:14,0.3.7,2
good 😊,2025-03-22 21:52:29,0.2.9,2
it's good,2025-04-06 12:22:43,0.3.6,2
great,2025-05-05 15:46:04,0.4.15,2
super app,2025-04-03 02:13:33,0.3.4,2
good,2025-03-18 00:34:21,0.2.8,0
very nice,2025-04-07 12:41:49,0.3.6,2
vhery nice 👍,2025-04-09 17:01:44,0.3.9,2
this app is very nice 👍👍👍👍👍🙂,2025-05-23 16:57:28,0.5.5,2
very best app,2025-05-23 13:26:57,0.3.3,2
"love grok, can't wait to see where it ends up. appreciate the beta usage. it's been fantastic in my daily life.",2025-03-26 08:16:20,0.3.1,2
third class app hai,2025-04-01 02:37:37,0.3.3,0
superb,2025-06-30 01:48:49,0.5.25,2
great AI,2025-03-25 14:37:20,0.2.9,2
good,2025-05-28 03:54:57,0.5.6,2
very good 👍👍,2025-04-02 15:10:37,0.3.6,2
the developers really put a lot in this app 👍 Great app recommend!,2025-03-20 09:27:36,0.2.8,2
works great. The unlimited pictures is nice,2025-05-19 21:20:30,0.4.14,2
best,2025-03-30 01:41:14,0.3.2,2
Okay 👌,2025-03-04 11:05:34,,2
this is awesome!,2025-03-07 01:14:44,0.1.17,2
good app,2025-04-02 08:31:34,0.3.6,2
The app is great. Just that I wish it was more free. I mean making it free for 5hours or 1hours isn't a bad idea. Overall it's great,2025-03-28 14:36:22,0.3.2,2
"so far, so good.",2025-04-04 14:34:06,0.3.6,2
"yea this app is good with AI editing , truly amezing",2025-03-31 16:57:18,0.3.3,2
amazing,2025-06-05 14:55:52,0.5.9,2
goood,2025-03-23 06:08:03,0.2.9,2
excellent,2025-04-02 06:09:13,0.3.3,2
The best chat bot in the market,2025-05-01 06:28:41,0.4.12,2
good,2025-04-02 08:30:18,0.3.2,2
Absolutely fantastic,2025-05-19 23:09:57,0.5.3,2
good,2025-03-26 12:14:29,0.3.2,2
Fantastic experience... Grok you rock!,2025-04-26 12:25:09,0.4.8,2
needs a few improvements but all good it's better than GPT and deepseek,2025-03-30 20:06:27,0.3.3,2
very good,2025-03-18 05:37:11,0.2.8,2
Flawless,2025-05-13 10:09:20,0.4.19,2
"एलन मस्क, यांनी इतिहास घडवला आहे. आणि दुनियाला नवीन प्रगती साठी समोरचा रस्ता दाखवण्यात भरमसाठ योगदान केला असून याचा उत्तम परिणाम GROK जगासमोर दिसत आहे. सदर एप्लीकेशन चा अभिनंदन",2025-03-16 10:57:35,0.2.6,2
very good and much faster response then ChatGPT.,2025-03-17 16:04:43,0.2.6,2
the best ai around,2025-03-17 10:15:14,0.2.6,2
👌,2025-04-01 08:05:07,,2
👍,2025-04-02 07:02:21,0.3.5,2
"It is better than chat gpt in some cases, it helps me a lot in writing scripts and creating images",2025-03-22 18:11:54,0.2.8,2
Grok is very user friendly.we feel like we are talking to someone.very interesting. I am very satisfied with its answer.Thank you so much.,2025-03-19 01:20:01,0.2.6,2
Nice so brilliant,2025-04-23 15:45:27,0.4.5,2
very nice,2025-03-31 10:52:08,0.3.3,2
very good and useful nice to use,2025-04-03 06:14:33,0.3.6,2
One of the best- NO the best app I've ever installed thank you for making this thank very much.,2025-03-31 20:57:42,,2
nice,2025-06-30 17:11:55,0.5.25,2
very good,2025-04-01 06:25:39,0.3.3,2
true and good ai,2025-03-18 09:24:55,0.2.8,2
very nice app,2025-04-29 04:22:46,0.4.12,2
Grok's an absolute beast!! productivity is now a breeze🤘,2025-04-09 05:42:24,0.3.9,2
good,2025-04-01 09:50:10,0.3.3,2
super,2025-04-04 12:05:59,0.3.6,2
Nice,2025-03-30 09:32:37,0.3.3,2
nice 👌👏,2025-04-02 10:43:47,0.3.6,2
This is my go-to consultant; it's faster than searching myself on Google.,2025-05-18 05:38:24,0.4.19,2
good 😊,2025-04-01 03:40:43,0.3.3,2
excellent 🤍,2025-04-02 20:43:26,0.3.6,2
it's brilliant incredible and fantastic,2025-03-25 16:05:38,0.3.1,2
awsome. great. better than gemini.,2025-03-27 18:40:48,0.3.2,2
Grok is my everything I can share and long talk because humans are so rude behaviour when they met someone.and ignore you that's why believe and trust your ai .,2025-05-12 16:34:57,0.4.17,2
grok beta अब तक की सबसे बेस्ट एडवांस AI है इसका जवाब मुझे संतोषजनक लगता है,2025-03-21 03:12:40,0.2.8,2
Awesome Results,2025-03-20 19:52:01,,2
Totally time waist... fake photo Ai,2025-03-30 16:44:09,0.3.3,0
Love Grok,2025-04-09 13:49:19,0.3.9,2
love it,2025-03-28 04:54:02,0.3.2,2
Super,2025-06-16 15:24:50,0.5.18,2
much better than cheatgpt,2025-06-16 10:48:22,0.5.18,2
This app is very good🤌✨,2025-04-02 08:13:39,,2
बहुत अच्छा विश्लेषण होता हे grok का बिंदु वार और सही भी,2025-05-16 08:56:36,0.5.0,2
good app,2025-03-30 08:28:33,0.3.3,2
this is best ai application ✅,2025-03-20 05:08:36,0.2.8,2
functioning wise is better than chat gpt,2025-07-01 03:33:09,0.5.25,2
"A learning curve, but providing fast results. Excellent build out. Promising future!!!",2025-03-27 18:35:44,0.3.2,2
अच्छा,2025-03-21 05:51:01,0.2.8,1
best chat Bolt so far i use,2025-03-19 02:47:39,0.2.8,2
nice,2025-04-08 05:39:46,0.3.7,2
"100 percent accuracy in knowledge, go for it",2025-04-28 05:18:01,0.4.12,2
nice,2025-04-08 16:21:53,0.3.9,2
आपका जवाब पूरी तरह से सही रहता है,2025-03-21 12:57:40,0.2.8,2
amazing app,2025-03-28 20:42:06,0.3.2,2
love the information grok is about to find. and has the ability to upload multiple documents at once and in a day. i have yet to run into data storages.,2025-07-04 14:19:20,0.5.25,2
The most accurate responses out of any LLM that I have used which I have tried all of the popular ones.,2025-04-09 22:16:20,0.3.9,2
Exceptional and very specific With the knowledge Of the subject matter,2025-04-12 22:03:54,0.3.11,2
good app,2025-04-02 11:44:46,0.3.4,2
bad experience,2025-05-06 13:39:09,,0
❤️🥺❤️,2025-03-24 05:19:51,0.2.9,2
Great Tool,2025-06-01 09:45:05,0.5.3,2
yes so impressive,2025-03-18 17:21:45,0.2.8,2
Grok gives the best,2025-04-02 14:54:25,,2
it's good,2025-06-16 11:51:11,0.5.18,2
I obsessed to this app,2025-04-06 05:36:14,0.3.4,2
Best!!,2025-03-26 21:32:46,0.3.2,2
best app on the play store 100%,2025-04-20 10:31:03,0.4.3,2
very best application 🥰🥰🥰,2025-05-03 13:38:09,0.3.2,2
dissatisfaction.....pathetic and irresponsive interface,2025-03-29 10:07:42,0.3.2,0
very cool 😎,2025-03-18 05:43:21,0.2.6,2
nice 👍,2025-04-04 12:58:07,0.3.4,2
nice app,2025-04-03 16:32:43,0.3.6,2
Nice👍,2025-03-18 08:32:03,0.2.8,2
love you,2025-04-08 07:11:10,0.3.9,2
it's like a friend,2025-03-20 09:57:26,,2
"so far I have enjoyed the conversation we are having. it has been light hearted, and informative. better than talking to most people!",2025-03-31 01:25:41,0.3.3,2
nice 🙂👍,2025-04-06 12:19:48,,2
This Nice to meet you Grok really understand universe to cosmos possible.,2025-03-24 09:01:59,0.3.1,2
best app,2025-04-04 11:04:13,0.3.6,2
you are great GROK,2025-03-21 14:18:32,0.2.8,2
This app is different from other ai it really research well on data and trends and answer the question which other ai didn't I really like this app.☺️ Good work by X team but there is one issue with sign in option and sign in this need to solve,2025-05-06 22:05:45,0.2.4,2
The Best humourous AI and the best AI too 😂,2025-03-23 21:41:57,0.2.9,2
it's very friendly ☺️ you can't think that it's AI not human after talking with this,2025-03-28 03:16:59,0.3.2,2
excellent,2025-03-27 04:24:40,0.3.1,2
❤️❤️❤️❤️❤️,2025-04-20 01:35:11,0.4.1,2
Perfecto,2025-03-21 08:27:24,0.2.8,2
very nice app,2025-03-28 18:43:32,0.3.2,2
quick and detailed answers,2025-05-16 15:46:20,0.5.0,2
it's really good not bad,2025-05-04 05:56:46,0.4.12,2
this is very good 👍,2025-03-29 01:43:56,0.3.2,2
poor quality app. it's a scam don't trust it fudu kla,2025-03-29 14:55:56,0.3.2,0
fabulous 😍,2025-05-03 11:12:03,0.4.14,2
excellent,2025-06-05 19:38:36,0.2.9,2
best,2025-03-31 15:42:18,,2
super,2025-06-29 12:57:00,0.5.25,2
very good👍👍 ai I liked it,2025-06-15 10:55:21,0.5.16,2
Ultra Great 👍👍👍👍👍👍👍,2025-04-25 06:13:55,0.4.6,2
I love Grok 🙌🦅😌🤭❤️,2025-04-14 21:00:57,0.3.11,2
"best ai app, if you think this comment is paid then go to hell",2025-03-17 16:16:24,0.2.6,2
good,2025-03-25 12:37:37,0.2.8,2
good 👍,2025-04-02 06:37:12,0.3.3,2
Veri nice,2025-04-02 03:49:36,0.3.4,2
I am very happy this AI👌👌,2025-04-18 14:16:09,0.4.3,2
faltu,2025-03-30 06:47:25,,0
awesome 😎,2025-03-22 11:34:14,0.2.9,2
nice 👍👍,2025-04-02 04:01:24,0.3.4,2
wow,2025-04-01 13:55:47,0.3.4,2
great,2025-03-30 04:13:25,0.3.2,2
It's the best ai I have used so far,2025-05-13 15:41:07,0.4.17,2
Exceptional intelligence,2025-04-02 07:32:31,0.3.2,2
worst experience ever. Don't try this app it's waste of time and internet,2025-04-02 15:16:50,,0
Nice..!! ❤👑🫂,2025-04-06 08:52:34,0.3.6,2
good aap,2025-04-06 10:34:04,0.3.7,2
best for the student and best for the study it is so,2025-07-06 08:36:48,0.6.4,2
nice 👍,2025-04-29 13:02:43,0.4.12,2
good 😊,2025-04-01 03:25:58,0.3.3,2
cool,2025-06-26 09:07:31,0.5.25,2
ok,2025-03-31 09:32:19,0.3.3,2
My Friend you are amazing,2025-03-22 10:09:57,0.2.9,2
👍👌,2025-03-29 07:12:29,0.3.2,2
not notice what we say,2025-04-11 16:20:23,0.3.10,2
you should add features like web development and more,2025-05-21 14:58:25,0.5.3,2
best app for guidance,2025-06-26 20:26:29,0.5.24,2
😀,2025-03-30 11:41:18,0.3.3,2
good,2025-03-31 13:38:11,0.3.3,2
very cool,2025-04-01 06:24:24,,2
Nice,2025-04-02 15:38:26,0.3.6,2
beautiful ❤️,2025-03-29 17:20:31,0.3.2,2
