split,class_name,source_path,output_path,variant,augmented
train,fake_unknown,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_unknown\unknown_318.jpeg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_unknown\unknown_318__orig.png,orig,False
train,fake_unknown,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_unknown\unknown_319.jpeg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_unknown\unknown_319__orig.png,orig,False
train,fake_unknown,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_unknown\unknown_320.jpeg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_unknown\unknown_320__orig.png,orig,False
train,fake_unknown,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_unknown\unknown_321.jpeg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_unknown\unknown_321__orig.png,orig,False
train,fake_unknown,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_unknown\unknown_322.jpeg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_unknown\unknown_322__orig.png,orig,False
train,fake_unknown,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_unknown\unknown_323.jpeg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_unknown\unknown_323__orig.png,orig,False
train,fake_unknown,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_unknown\unknown_324.jpeg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_unknown\unknown_324__orig.png,orig,False
train,fake_unknown,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_unknown\unknown_327.jpeg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_unknown\unknown_327__orig.png,orig,False
train,fake_unknown,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_unknown\unknown_328.jpeg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_unknown\unknown_328__orig.png,orig,False
train,fake_unknown,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_unknown\unknown_329.jpeg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_unknown\unknown_329__orig.png,orig,False
train,fake_unknown,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_unknown\unknown_330.jpeg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_unknown\unknown_330__orig.png,orig,False
train,fake_unknown,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_unknown\unknown_331.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_unknown\unknown_331__orig.png,orig,False
train,fake_unknown,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_unknown\unknown_333.jpeg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_unknown\unknown_333__orig.png,orig,False
train,fake_unknown,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_unknown\unknown_334.jpeg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_unknown\unknown_334__orig.png,orig,False
train,fake_unknown,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_unknown\unknown_335.jpeg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_unknown\unknown_335__orig.png,orig,False
train,fake_unknown,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_unknown\unknown_337.jpeg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_unknown\unknown_337__orig.png,orig,False
train,fake_unknown,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_unknown\unknown_338.jpeg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_unknown\unknown_338__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_001.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_001__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_002.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_002__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_004.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_004__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_005.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_005__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_006.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_006__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_007.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_007__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_008.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_008__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_009.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_009__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_010.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_010__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_011.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_011__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_012.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_012__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_013.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_013__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_014.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_014__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_015.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_015__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_016.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_016__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_017.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_017__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_018.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_018__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_019.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_019__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_021.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_021__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_022.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_022__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_023.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_023__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_025.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_025__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_026.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_026__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_027.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_027__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_028.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_028__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_029.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_029__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_030.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_030__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_031.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_031__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_032.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_032__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_033.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_033__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_034.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_034__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_035.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_035__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_036.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_036__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_037.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_037__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_038.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_038__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_039.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_039__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_040.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_040__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_041.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_041__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_042.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_042__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_044.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_044__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_045.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_045__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_046.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_046__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_047.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_047__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_048.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_048__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_049.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_049__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_050.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_050__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_051.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_051__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_052.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_052__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_054.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_054__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_055.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_055__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_056.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_056__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_057.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_057__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_058.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_058__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_059.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_059__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_060.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_060__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_061.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_061__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_062.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_062__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_063.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_063__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_064.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_064__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_065.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_065__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_066.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_066__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_068.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_068__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_069.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_069__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_070.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_070__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_072.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_072__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_073.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_073__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_074.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_074__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_076.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_076__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_077.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_077__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_078.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_078__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_079.jpeg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_079__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_080.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_080__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_081.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_081__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_082.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_082__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_083.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_083__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_085.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_085__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_086.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_086__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_088.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_088__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_089.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_089__orig.png,orig,False
train,realperson,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\realperson\real_091.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\realperson\real_091__orig.png,orig,False
